window,seed,ticker,scenario,method,market_jump,asset_jump,n_paths,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
holdout_2025,3456,PWR,market_and_assets,hybrid,true,false,3,1.0,0.6666666666666666,1.056670039722947,0.16188860236822633,0.1292639397158201,0.10093252524729394,0.06610394245130696,3.8915179588459665,11.539346434814385,1.035180709760719,0.6613378405137206,0.13029597694541561,0.028810431382208807,0.45582498277469224,0.6666666666666666,0.0,0.018741633199464525,0.08032128514056225
holdout_2025,3456,PWR,market_and_assets,hybrid,true,true,1,0.0,0.0,2.556454713398082,0.3916651982280033,0.23953510711988912,0.14207872102826896,0.095186019964416,4.5537399962407905,10.87712439741956,0.9338588671170859,2.1486507449061585,0.29400603854154483,0.29400603854154483,0.2707646513083073,0.0,0.0,0.004016064257028112,0.0321285140562249
holdout_2025,3456,QCOM,off,naive,false,false,250,0.9,0.748,1.1293587792356736,0.18576620969736166,0.07667953189138833,0.06513210178138568,0.07158810992844272,5.042689704401248,4.03646772971918,1.4386551399697127,1.236803125443068,0.0999662875862072,0.0999662875862072,0.1110959635625682,0.0,0.0,0.01641767068273092,0.04745381526104433
holdout_2025,3456,QCOM,off,hybrid,false,false,250,0.972,0.968,0.7672570651344981,0.1262047450943968,0.0763470086118082,0.06492337320555333,0.0717330573308399,5.3740225873225755,4.001734328771006,0.9971967514974506,0.8741993801061523,0.07678216397242996,0.07602589868298772,0.1360134876060919,0.02,0.0,0.022184738955823343,0.06350200803212878
holdout_2025,3456,QCOM,market_only,naive,false,false,246,0.9065040650406504,0.7560975609756098,1.0995478592792642,0.18086266468605744,0.07645824211528872,0.06478246295309674,0.07177212535659838,5.181072461070715,4.076817456814217,1.4086386224649516,1.2154027638002716,0.09739063433769501,0.09739063433769501,0.11841777403114284,0.0,0.0,0.016945832108923496,0.04851928037352678
holdout_2025,3456,QCOM,market_only,naive,true,false,4,0.25,0.0,2.0977662753931474,0.34505783013833174,0.0860547970017164,0.07498175689122201,0.07385921835272122,2.6028128610016266,5.54820244203119,2.1718639336621477,1.73949520606529,0.06711304893860237,0.06711304893860237,0.16193474871715566,0.0,0.0,0.010040160642570281,0.02610441767068273
holdout_2025,3456,QCOM,market_only,hybrid,false,false,246,0.991869918699187,0.9796747967479674,0.7658019522392218,0.12596539617162153,0.07612308333019005,0.06453412433637762,0.07173062951351876,5.695278666176834,4.412292100737607,0.9890918460806902,0.8677586454719545,0.0751702688282595,0.0751121026991058,0.13388675494127472,0.008130081300813009,0.0,0.02300257942338462,0.06337545303163902
holdout_2025,3456,QCOM,market_only,hybrid,true,false,4,1.0,1.0,0.9901909791182772,0.1628747466697972,0.1382025509969312,0.10243958259506153,0.08038244812478876,3.1505819234509023,5.000433379581915,1.01533819280553,0.8882518888289961,0.23033513753083046,0.03736610793611886,0.3339482918161115,0.5,0.0,0.023092369477911646,0.05823293172690763
holdout_2025,3456,QCOM,market_and_assets,naive,false,false,236,0.9279661016949152,0.8008474576271186,1.0897649841119488,0.1792534970121635,0.07655245861339316,0.06403643857504604,0.0722975521541158,5.131343271073326,3.7879017765640426,1.4316922504381107,1.2108531718349054,0.10597381620115248,0.10597381620115248,0.11240708546274818,0.0,0.0,0.016693894220951595,0.048550132734327255
holdout_2025,3456,QCOM,market_and_assets,naive,false,true,10,0.1,0.1,3.6063216726012377,0.5931974146621307,0.20636735655327923,0.13798194292035754,0.08314326056315532,3.7135775480567097,6.900003019379815,1.1865098587101068,2.822212891538339,0.33155114859671164,0.33155114859671164,0.232569235822422,0.0,0.0,0.005220883534136547,0.024899598393574297
holdout_2025,3456,QCOM,market_and_assets,naive,true,false,4,0.25,0.0,2.2280395597673914,0.36648625014796604,0.07874633498767919,0.06823273336440541,0.07535587847940281,5.2431486798316715,4.1394874813318685,2.015165276960765,1.9942413903311464,0.07023776905076201,0.07023776905076201,0.15222198940755222,0.0,0.0,0.007028112449799197,0.02610441767068273
holdout_2025,3456,QCOM,market_and_assets,hybrid,false,false,236,0.9703389830508474,0.9745762711864406,0.7715897549420315,0.12691742150701096,0.07680249136284176,0.06419680575649393,0.07221498920298054,5.676579672881376,4.4095863662587105,1.0004218527397764,0.8609768872185602,0.08512288913393433,0.08207355834317451,0.1262724359152404,0.025423728813559324,0.0,0.02215642229936698,0.06371247702675135
holdout_2025,3456,QCOM,market_and_assets,hybrid,false,true,10,0.1,0.1,3.1419897343014815,0.5168202829611206,0.19714176371737668,0.1330702878878101,0.0829390611738195,3.631258100706412,6.92058471557431,1.0260355041073679,2.465863930648852,0.30533476285249406,0.30533476285249406,0.21014829333842527,0.0,0.0,0.008433734939759036,0.027309236947791166
holdout_2025,3456,QCOM,market_and_assets,hybrid,true,false,4,0.75,0.75,1.0732140798838246,0.17653106831895085,0.1370979223013931,0.10315398680664692,0.08565329644538612,4.918099324578387,3.3987819338261427,1.021253228263814,1.102753663883526,0.17940702263362618,0.04569008963380211,0.31103932355520836,0.5,0.0,0.016064257028112452,0.055220883534136546
holdout_2025,3456,QQQ,off,naive,false,false,250,0.368,0.08,1.1097190044437701,0.29852794199051774,0.11152040173123921,0.08038389886584381,0.07172249353890407,3.987132822356034,11.079171061655556,1.924353145541961,1.6174262261715173,0.06961058607887376,0.06961058607887376,0.3955250145150218,0.0,0.0,0.007004016064257047,0.03057028112449799
holdout_2025,3456,QQQ,off,hybrid,false,false,250,0.988,0.976,0.4530523302336604,0.12187660048811595,0.11092536425535585,0.07965163010219327,0.07134507621566663,7.032121345640382,8.571370370121535,1.0774868343131303,0.8819905028591407,0.0256364579691799,0.0256364579691799,0.0052803282365209495,0.0,1.0,0.018586345381526134,0.06851405622489966
holdout_2025,3456,QQQ,market_only,naive,false,false,246,0.4024390243902439,0.09349593495934959,1.0927781374403938,0.29397064222201696,0.11042154493111375,0.0798037324847323,0.07339449144389866,4.4496533644596985,11.074111926751746,1.9133091511969027,1.6097856821102008,0.05843889720171039,0.05843889720171039,0.39880670670963636,0.0,0.0,0.007215855291083052,0.031132660724197608
holdout_2025,3456,QQQ,market_only,naive,true,false,4,0.0,0.0,1.9980165040517361,0.5374907995890569,0.06678845716056897,0.066861989890401,0.07321217181908217,3.7953451884494305,11.149350844348525,3.4567531188763305,2.5823714976611214,0.02906478020756076,0.02906478020756076,0.2059427181185821,0.0,0.0,0.003012048192771084,0.01606425702811245
holdout_2025,3456,QQQ,market_only,hybrid,false,false,246,0.9878048780487805,0.991869918699187,0.4525736700852685,0.12174783507233042,0.10906712119230284,0.07906223869523263,0.07303145491525845,7.435759405081153,9.030524634991975,1.0475233485500062,0.8586867190408226,0.021065197096132575,0.021065197096132575,0.004464604980784096,0.0,1.0,0.01960688281581613,0.06998726613772172
holdout_2025,3456,QQQ,market_only,hybrid,true,false,4,0.25,0.25,1.4909265856356768,0.40107742904868027,0.09520679790053127,0.0818454323764762,0.07988831192940606,4.395088759810383,10.549607272987574,2.890475595441502,2.043390843656193,0.01902320070410779,0.01902320070410779,0.0038187849977308064,0.0,1.0,0.0050200803212851405,0.029116465863453816
holdout_2025,3456,QQQ,market_and_assets,naive,false,false,241,0.45228215767634855,0.14107883817427386,1.0652866999928174,0.2865751103705102,0.11062897993629751,0.07945145443507692,0.0724370657137354,4.194382143431178,10.994880980817232,1.9141817220494528,1.5659138319985235,0.06339414850585252,0.06339414850585252,0.4001559949864672,0.0,0.0,0.007198920161975724,0.03297838657534702
holdout_2025,3456,QQQ,market_and_assets,naive,false,true,5,0.2,0.0,2.1564195335135983,0.5801031457784559,0.10650903088484617,0.09432795524699271,0.08302188314835515,4.045284296793479,10.899411736004478,1.3752874450002728,2.7222991679331607,0.12261988617940703,0.12261988617940703,0.5991698155244758,0.0,0.0,0.0032128514056224897,0.017670682730923697
holdout_2025,3456,QQQ,market_and_assets,naive,true,false,4,0.0,0.0,2.1231761424763262,0.5711602682829793,0.07695745284589522,0.07260582527476825,0.07853367139222875,2.4427506905443703,12.501945342253586,3.0546455145627966,2.6433277627891876,0.012444429866484252,0.012444429866484252,0.20032677916623218,0.0,0.0,0.002008032128514056,0.01706827309236948
holdout_2025,3456,QQQ,market_and_assets,hybrid,false,false,241,0.995850622406639,0.995850622406639,0.4577770482943164,0.12314760725062518,0.11020327553524853,0.07899649997874823,0.07261285248748582,7.188560899317653,8.945615725984819,1.0678626522709853,0.8490567020036447,0.02334052875289875,0.02334052875289875,0.004821623406150946,0.0,1.0,0.019330433768268103,0.07108933659951011
holdout_2025,3456,QQQ,market_and_assets,hybrid,false,true,5,1.0,1.0,0.48613209642791355,0.13077546090589146,0.10026470163895414,0.07314520427130633,0.07415919335338833,19.381936978792407,16.308233770892105,0.4979070937195864,0.9886543315035976,0.02726649004686683,0.02726649004686683,0.005194513148122959,0.0,1.0,0.028112449799196786,0.06907630522088352
holdout_2025,3456,QQQ,market_and_assets,hybrid,true,false,4,0.25,0.25,1.6065358737310866,0.43217773706531243,0.1016623305508529,0.08571335558297269,0.08369793438668552,3.445662837113722,11.499033195684238,2.391366773016477,2.0895296352442516,0.006760413418256173,0.006760413418256173,0.0014104342246096524,0.0,1.0,0.008032128514056224,0.027108433734939763
holdout_2025,3456,RCL,off,naive,false,false,250,0.916,0.856,1.4914690116217466,0.2081819432332309,0.08810648462184445,0.07475900285616965,0.06990689970047587,9.576267437191769,5.032407725354208,1.3555851456728802,1.762602749208984,0.15139526939529235,0.15139526939529235,0.08976529471262035,0.0,0.0,0.006939759036144591,0.041012048192771114
holdout_2025,3456,RCL,off,hybrid,false,false,250,0.984,0.964,1.0210070051533475,0.1425140051394321,0.0879674565454442,0.07484827169513827,0.0700867195542495,8.97012494563646,4.532383858564961,1.0040769047468303,1.3429902963756488,0.12441854503882026,0.12441854503882026,0.13131781952808347,0.0,0.0,0.01106827309236949,0.05230522088353433
holdout_2025,3456,RCL,market_only,naive,false,false,246,0.9349593495934959,0.8739837398373984,1.4508566132212666,0.20251319118240493,0.08819366517580399,0.07481647054337029,0.06876390195231315,9.458349826963133,5.022465174159795,1.3252828555952245,1.7306208046430596,0.1483979173365295,0.1483979173365295,0.09659297251924555,0.0,0.0,0.008293335945407656,0.04079733568420022
holdout_2025,3456,RCL,market_only,naive,true,false,4,0.5,0.25,2.707003733561909,0.37784847905070096,0.09842822458478359,0.07891052472206893,0.07240303923509664,6.007233130585925,1.896315466392622,1.78745965136082,2.2790639437001214,0.08168430494760803,0.08168430494760803,0.14653707450501427,0.0,0.0,0.0070281124497991974,0.030120481927710843
holdout_2025,3456,RCL,market_only,hybrid,false,false,246,0.9796747967479674,0.9634146341463414,1.0003573187067112,0.13963168454267794,0.08796968390083125,0.07473475035362263,0.06863154817153835,8.94840402019484,4.615415378347843,0.9928392261078783,1.3289713798876668,0.1226324179672251,0.12241888004484934,0.11745728673994492,0.008130081300813009,0.0,0.012244098344597906,0.05199660430339261
holdout_2025,3456,RCL,market_only,hybrid,true,false,4,1.0,0.75,1.1538958513078077,0.16106287072824893,0.15934606267379978,0.10957007978957309,0.07123217094973675,4.266005638064819,1.543246969371219,0.990154649302645,1.2745427212981035,0.08538621792907042,0.043437527571505485,0.391084797076681,0.5,0.0,0.010040160642570283,0.053212851405622486
holdout_2025,3456,RCL,market_and_assets,naive,false,false,241,0.950207468879668,0.8879668049792531,1.4525947222948274,0.20275579959174186,0.08840371460787742,0.07522643299444716,0.06909958390044367,9.456577337465276,4.986378379993822,1.3269697076478544,1.7498905686382653,0.1431657085397482,0.1431657085397482,0.10129943885004124,0.0,0.0,0.006882300988185116,0.0415604326017764
holdout_2025,3456,RCL,market_and_assets,naive,false,true,5,0.2,0.2,4.017361813071355,0.5607506306864363,0.2067814936967293,0.1398762891075039,0.07594075692732777,3.361092702105748,2.862765288100932,1.1830877366929031,3.11359501930177,0.17112943108373,0.17112943108373,0.15688369263107843,0.0,0.0,0.004819277108433735,0.0248995983935743
holdout_2025,3456,RCL,market_and_assets,naive,true,false,4,0.25,0.0,2.700331479434422,0.37691715374713614,0.10281233134492669,0.0794995825341066,0.06795165866643205,11.379701554948605,9.148511406687872,2.0188531550842423,2.4400519372808183,0.0493069625045397,0.0493069625045397,0.18117633219754534,0.0,0.0,0.002008032128514056,0.0321285140562249
holdout_2025,3456,RCL,market_and_assets,hybrid,false,false,241,0.975103734439834,0.9626556016597511,1.0059007652039262,0.14040544883480038,0.08827378688753343,0.07524183670875947,0.0689808786338174,9.202692970242506,4.827406942080677,0.9929581002792179,1.3477360441051127,0.1208252596953781,0.1193295978197732,0.12564697745433515,0.02074688796680498,0.0,0.010898365245213232,0.05312536452865419
holdout_2025,3456,RCL,market_and_assets,hybrid,false,true,5,0.2,0.2,3.4549655263565526,0.4822503394144551,0.19695426662588136,0.13485436854038838,0.07533604353759202,3.1741313764887082,2.848335289866464,1.0108199354555565,2.6854085471926394,0.1553609360627326,0.1553609360627326,0.13009943074682434,0.0,0.0,0.005622489959839357,0.028112449799196786
holdout_2025,3456,RCL,market_and_assets,hybrid,true,false,4,1.0,1.0,1.3878185162312866,0.1937142195464946,0.1429431539467459,0.10237905579882732,0.07481758289008672,9.700402606599875,7.225158332286288,1.0146406433858342,1.4418586612085362,0.2524348991137673,0.037544726506353876,0.31763603195682416,0.5,0.0,0.013052208835341365,0.050200803212851405
holdout_2025,3456,REG,off,naive,false,false,250,0.516,0.072,1.327546525014904,0.4295282257406076,0.06994999224198159,0.06482265768844915,0.06920414181989683,11.584408574912413,8.853968415608406,1.3449309245611876,3.1116530971709553,0.08654202258546193,0.08654202258546193,0.09048826601526143,0.0,0.0,0.0016385542168674682,0.02355020080321293
holdout_2025,3456,REG,off,hybrid,false,false,250,0.812,0.56,0.9136488949269584,0.29561147680563393,0.0700391590438919,0.06506546849639666,0.0693391486979534,10.770606060069627,7.938305834258245,1.0054586416377989,2.417661260849674,0.0720764149514809,0.0720764149514809,0.13365763113189816,0.0,0.0,0.004176706827309239,0.034939759036144664
holdout_2025,3456,REG,market_only,naive,false,false,246,0.4959349593495935,0.10569105691056911,1.3024619753338433,0.4214121093446963,0.06919778542045991,0.06444816065029026,0.06881189599809959,11.919896203485697,9.20024782987205,1.3209979462042039,3.073071120159652,0.08499145110575533,0.08499145110575533,0.10034817254852774,0.0,0.0,0.001812126555000488,0.02424331472230391
holdout_2025,3456,REG,market_only,naive,true,false,4,0.25,0.0,1.7563060967544715,0.5682535620270565,0.07173403014325429,0.06583733036337916,0.07391252157792383,3.8748063650411826,1.952088206026702,1.9808831856737106,3.216150511295224,0.02620384748931126,0.02620384748931126,0.16959070101534826,0.0,0.0,0.001004016064257028,0.018072289156626505
holdout_2025,3456,REG,market_only,hybrid,false,false,246,0.8008130081300813,0.5853658536585366,0.9086063886355841,0.2939799718151813,0.06919528093680977,0.06439718655704695,0.06871710156573405,11.342444603702305,8.447463881724708,0.995670384613914,2.406639981159879,0.07205024735664547,0.07144393037016479,0.1326404264287622,0.008130081300813009,0.0,0.004391549939595786,0.034822215692036515
holdout_2025,3456,REG,market_only,hybrid,true,false,4,1.0,0.75,0.6194218537801975,0.20041419628301113,0.12783154951157955,0.09163878041438604,0.07844803405265915,3.340522189936494,0.8675480096029013,0.9798414022735228,1.6465977739866475,0.1099692077608975,0.010557473829457459,0.4386209726004995,0.5,0.0,0.0050200803212851405,0.03614457831325301
holdout_2025,3456,REG,market_and_assets,naive,false,false,241,0.5186721991701245,0.07883817427385892,1.316881003478844,0.42607739184841587,0.06978245017560196,0.06553281888616237,0.06941367006224543,13.465242861440563,10.621921355960218,1.328278377222679,3.113985385698711,0.08886090008509952,0.08886090008509952,0.0972842208993498,0.0,0.0,0.0019330433768268076,0.02376310220133654
holdout_2025,3456,REG,market_and_assets,naive,false,true,5,0.0,0.0,3.4759919841383136,1.124658640207538,0.21798556493180082,0.1351110171401128,0.07718680086735799,4.39436145626338,1.4352767613428008,1.112852733348959,6.796224240097507,0.09339430560676538,0.09339430560676538,0.19762064526160208,0.0,0.0,0.0,0.004016064257028112
holdout_2025,3456,REG,market_and_assets,naive,true,false,4,0.0,0.0,1.7651275064879945,0.5711077327848977,0.07528962756255617,0.06461621603538195,0.07552200136356016,7.049679385976823,5.143241572163143,2.1176819388550836,3.2274155079650813,0.05420471341913427,0.05420471341913427,0.22464965503447862,0.0,0.0,0.001004016064257028,0.017068273092369475
holdout_2025,3456,REG,market_and_assets,hybrid,false,false,241,0.8174273858921162,0.5601659751037344,0.919629568639628,0.2975465262522119,0.06951641377607938,0.06549891501903714,0.06906962457864257,12.599001731230752,9.661533490367699,1.0068389237550202,2.441951360107412,0.07471194382173602,0.07471194382173602,0.12569723084813575,0.0,0.0,0.0036661167491542994,0.03429485577163433
holdout_2025,3456,REG,market_and_assets,hybrid,false,true,5,0.0,0.0,3.1827701113779363,1.0297865823309305,0.21157281879037812,0.13186732030892429,0.07680111040542502,4.284787464387046,1.3402267047669283,0.9969134905825985,6.129435356820897,0.08810375967437875,0.08810375967437875,0.18444827073482933,0.0,0.0,0.0,0.005622489959839357
holdout_2025,3456,REG,market_and_assets,hybrid,true,false,4,1.0,0.75,0.630271504350539,0.20392460520019168,0.1475884692280817,0.10067089845849567,0.08225905610724708,5.826107879286709,3.502983161395266,0.9750719721858951,1.6196791539630362,0.16881374745367786,0.03793003634938491,0.40413571443601704,0.5,0.0,0.009036144578313253,0.04518072289156626
holdout_2025,3456,RF,off,naive,false,false,250,0.392,0.02,1.7825994842211255,0.38466904243217354,0.07138392500026311,0.06558343467904652,0.07535381287005286,5.281489848536133,4.33157987473556,1.4434789903006755,2.2253215438677416,0.10553587080300479,0.10553587080300479,0.1254609984148756,0.0,0.0,0.004915662650602436,0.022698795180722948
holdout_2025,3456,RF,off,hybrid,false,false,250,0.86,0.6,1.036533258582144,0.22367461651213694,0.07136324406408653,0.06572962825105001,0.07539634805316323,5.554445421786137,4.236467418569416,1.0009647028127169,1.5698457517949245,0.08131145517615362,0.08051540802762819,0.12840501088511813,0.012,0.0,0.008032128514056257,0.029895582329317345
holdout_2025,3456,RF,market_only,naive,false,false,246,0.34959349593495936,0.016260162601626018,1.7571148579076838,0.3791696877608033,0.07066892807321488,0.06477870608459346,0.07554852970231468,5.6839956257749265,4.512343097028338,1.4295144826201878,2.1958682183080303,0.09923782282002036,0.09923782282002036,0.1362273771463525,0.0,0.0,0.004946615731217577,0.022855650243249464
holdout_2025,3456,RF,market_only,naive,true,false,4,0.0,0.0,2.8282002319123105,0.6103003420824542,0.09594831154770686,0.07584990647369869,0.07812852638703602,4.278339028117095,3.907691609018455,2.1288120915183275,3.3491350123325656,0.09284801305260526,0.09284801305260526,0.10725781527959244,0.0,0.0,0.003012048192771084,0.015060240963855422
holdout_2025,3456,RF,market_only,hybrid,false,false,246,0.8943089430894309,0.6300813008130082,1.0372660536911924,0.22383274714966503,0.07058744864994503,0.0647393015692998,0.0757149889169251,6.2414984883891185,4.9270448526515285,0.9986230196177489,1.5633768268471986,0.07942426570043756,0.0766547555723569,0.13312745474570756,0.024390243902439025,0.0,0.007493388186893947,0.02987559996081899
holdout_2025,3456,RF,market_only,hybrid,true,false,4,0.75,0.5,1.2374738982432807,0.2670358112888376,0.1872651030015695,0.12569085537490804,0.083548966122368,4.589462324304039,4.1144699901051105,1.0499828467020351,1.6803096697535826,0.12948792245543744,0.04254191864208606,0.4170400859884872,0.5,0.0,0.007028112449799196,0.025100401606425706
holdout_2025,3456,RF,market_and_assets,naive,false,false,241,0.4149377593360996,0.016597510373443983,1.750282644554326,0.3776953571601321,0.0727897028355047,0.06611558675493658,0.07450134263620146,5.203178589761566,4.719871119344227,1.4419596208369854,2.167690539002313,0.1021116472995602,0.1021116472995602,0.1341649874037302,0.0,0.0,0.005265876785148918,0.02259661050842378
holdout_2025,3456,RF,market_and_assets,naive,false,true,5,0.0,0.0,5.070182164983679,1.0941000127199758,0.2277256751390529,0.15091552166999378,0.07906937990969617,2.8092662082889945,5.376764428846556,1.1167631955781399,5.7202307154114695,0.2316760451807685,0.2316760451807685,0.3126526730183863,0.0,0.0,0.0024096385542168672,0.005622489959839357
holdout_2025,3456,RF,market_and_assets,naive,true,false,4,0.0,0.0,2.463065775877162,0.531507588687598,0.07560256292409458,0.0678847300213987,0.06925465120435183,3.139673073545029,5.046357563590521,1.9820280413948599,2.71414161681993,0.07535821801060655,0.07535821801060655,0.08007881448524976,0.0,0.0,0.0050200803212851405,0.015060240963855422
holdout_2025,3456,RF,market_and_assets,hybrid,false,false,241,0.8921161825726142,0.6099585062240664,1.0249892428720986,0.22118352105950656,0.07245273068444823,0.06589601609851817,0.07469356299381666,5.805621400907491,5.1102793531164625,1.0005583423955997,1.5334667659230026,0.08182568623182418,0.07821962547719619,0.12688596177508668,0.03319502074688797,0.0,0.00806545684813947,0.03011214984419014
holdout_2025,3456,RF,market_and_assets,hybrid,false,true,5,0.0,0.0,4.566774744037602,0.9854691888682641,0.21653758266977396,0.1441773089666421,0.0785775924989724,2.7795046176072056,5.406526019528345,0.9807518014104535,5.035083494115328,0.21631736074472957,0.21631736074472957,0.2963752968615084,0.0,0.0,0.0024096385542168672,0.006425702811244979
holdout_2025,3456,RF,market_and_assets,hybrid,true,false,4,1.0,1.0,0.8546491982661916,0.18442566130109989,0.15288051883487097,0.10638353935270115,0.07522106468858795,4.634348608272022,3.6438307207696607,0.9576293154256321,1.3176368111485135,0.18309809048042544,0.02673547745834709,0.38283713295889493,0.5,0.0,0.010040160642570281,0.0321285140562249
holdout_2025,3456,RHI,off,naive,false,false,250,0.152,0.068,1.332650437111327,0.23315465748146114,0.07199377744491287,0.06807576663313412,0.06727875895566682,4.988798475869048,2.403163586577711,1.4202133822566272,1.0053603179065944,0.08436297122346716,0.08436297122346716,0.10559767332793739,0.0,0.0,0.01044176706827311,0.0669236947791166
holdout_2025,3456,RHI,off,hybrid,false,false,250,0.04,0.016,1.4581563811101013,0.2551126252800917,0.07230895832183341,0.0680765627057989,0.06731371759090875,5.226425314476094,2.672918107412925,1.0034322521080499,0.7224562475849082,0.06550499087230231,0.0648605474400719,0.1279297517695293,0.008,0.0,0.02202409638554221,0.09924497991967864
holdout_2025,3456,RHI,market_only,naive,false,false,246,0.14227642276422764,0.04878048780487805,1.3336538369940416,0.23333020791048287,0.0721022446454528,0.06837761341697975,0.06624701297987017,5.1051709049308505,2.582937317740765,1.3969407692030822,0.9913843384615052,0.08677005694846503,0.08677005694846503,0.11374171840595985,0.0,0.0,0.011803310804192385,0.06762007379109944
holdout_2025,3456,RHI,market_only,naive,true,false,4,0.25,0.0,1.487176970874622,0.2601899399892089,0.07938737271960783,0.07679701176516412,0.07829761842202851,1.949401071931844,0.9829284008841257,2.0435826180487204,1.4316355483334193,0.04046619264433304,0.04046619264433304,0.13881561399246548,0.0,0.0,0.0030120481927710845,0.03915662650602409
holdout_2025,3456,RHI,market_only,hybrid,false,false,246,0.056910569105691054,0.012195121951219513,1.4600713603452367,0.25544766162212,0.07223619525340123,0.06831599644734829,0.06630548663655964,5.559536537629237,3.04717961479237,0.9976976076931461,0.718836506418535,0.06889741173966091,0.06830448217540296,0.12241868217745307,0.02032520325203252,0.0,0.02288830117216837,0.10123420511313545
holdout_2025,3456,RHI,market_only,hybrid,true,false,4,0.25,0.25,1.18911330424496,0.20804203220677087,0.14966494659303992,0.11476404512121526,0.0839529964567891,2.6755568524003985,0.618950385772302,1.011578796301246,0.7374672694590909,0.1066921817438195,0.02007368012594049,0.34408570979896924,0.5,0.0,0.02710843373493976,0.08935742971887549
holdout_2025,3456,RHI,market_and_assets,naive,false,false,240,0.19583333333333333,0.075,1.3121682062849103,0.2295711764876448,0.07142862775989647,0.06719020298923213,0.06696363314198366,5.365213041750722,2.8069775021183236,1.401581813564251,1.002867863892162,0.09101450846316389,0.09101450846316389,0.11210446744055025,0.0,0.0,0.011395582329317273,0.06731927710843381
holdout_2025,3456,RHI,market_and_assets,naive,false,true,6,0.0,0.0,2.6677263911919904,0.4667336727408152,0.2025558663770158,0.14934791743603618,0.07494767752402044,2.8659476298742015,2.0279149056330215,1.2088484981310679,2.2920193206175656,0.16484464164426327,0.16484464164426327,0.21241839476642932,0.0,0.0,0.0013386880856760374,0.024765729585006693
holdout_2025,3456,RHI,market_and_assets,naive,true,false,4,0.0,0.0,1.564542007237372,0.27372538638376165,0.07639600026788014,0.07115897650584765,0.0706122738897199,7.368016544401073,4.568340663801084,1.8240618437481202,1.5194907908490345,0.019051264750437114,0.019051264750437114,0.07556741295804584,0.0,0.0,0.008032128514056224,0.04718875502008032
holdout_2025,3456,RHI,market_and_assets,hybrid,false,false,240,0.04583333333333333,0.020833333333333332,1.4351753700067265,0.25109196868240236,0.07151101010249163,0.0671122426223716,0.06706085112260031,5.55548980855353,3.029406211481652,1.0056529834740744,0.7302186529053315,0.07290925331711612,0.07196936069820568,0.12128171693551787,0.016666666666666666,0.0,0.021921017402945144,0.09996653279785803
holdout_2025,3456,RHI,market_and_assets,hybrid,false,true,6,0.0,0.0,2.335544857168236,0.4086166529806628,0.18979995192500196,0.14177164997629033,0.07403991697340967,3.026079569947413,1.8653782333796354,1.0118603552957055,1.9687727424177,0.14823730348331712,0.14823730348331712,0.20692156430653316,0.0,0.0,0.0020080321285140565,0.03547523427041499
holdout_2025,3456,RHI,market_and_assets,hybrid,true,false,4,0.5,0.5,1.2818388626194466,0.22426488795388122,0.15923943527112477,0.11403525479635165,0.0834710777399789,5.174742348859374,2.580600512047861,1.0065052178132898,0.8481523801263753,0.007146334816739097,0.007971693656778855,0.42768634528826677,0.25,0.0,0.028112449799196786,0.09538152610441766
holdout_2025,3456,RJF,off,naive,false,false,250,0.728,0.268,1.2772441008184554,0.30047531871137645,0.08114645178541352,0.06659595577799833,0.065603184125982,4.07296959491492,2.0624605370920297,1.5393062654160556,1.956631002416744,0.08956536176931829,0.08956536176931829,0.15973351564290694,0.0,0.0,0.004257028112449817,0.026168674698795226
holdout_2025,3456,RJF,off,hybrid,false,false,250,0.984,0.948,0.6460347360100439,0.15198151479176797,0.08141015127968171,0.0667644677647215,0.06552360622559046,5.167685115711688,2.5378834862558106,0.9941847594364772,1.286968702093985,0.06653701418160765,0.06172741079782043,0.15086723538445979,0.06,0.0,0.007935742971887587,0.05461847389558241
holdout_2025,3456,RJF,market_only,naive,false,false,246,0.7601626016260162,0.3008130081300813,1.2630475539864248,0.29713554056621133,0.08075219215746678,0.06638444014013464,0.06511431653982416,4.327422533337498,2.3503040895362193,1.5288238193096486,1.9512485476609813,0.0913650183749859,0.0913650183749859,0.16517225889390016,0.0,0.0,0.00447317726189312,0.025484050021223153
holdout_2025,3456,RJF,market_only,naive,true,false,4,0.0,0.0,2.224908209478147,0.5234160039714513,0.09138718270342937,0.07602163652824478,0.06899861557871852,2.7606380502967145,2.1400101234681994,2.5232030836856327,2.8119104139449993,0.01711099539713834,0.01711099539713834,0.12821424955772853,0.0,0.0,0.003012048192771084,0.012048192771084338
holdout_2025,3456,RJF,market_only,hybrid,false,false,246,0.9878048780487805,0.9390243902439024,0.6483748448158297,0.15253203206468932,0.0802796290682735,0.06604872202579029,0.06473938714983705,5.62914677183516,3.2436587656184472,1.0008761524010839,1.298569473790044,0.06794562448021473,0.06382205401492506,0.14735474327624432,0.044715447154471545,0.0,0.00811375583635358,0.053988310967447106
holdout_2025,3456,RJF,market_only,hybrid,true,false,4,1.0,1.0,0.5582805807439731,0.13133709940169183,0.15826593673783979,0.11121175622147075,0.07587302296337305,3.9986982496367225,1.7677622213620876,1.0092435742666344,1.1855555369172874,0.22337353072493776,0.006534241081158354,0.32969529634978,0.75,0.0,0.006024096385542168,0.06325301204819278
