window,seed,rep,enabled,jump_active,forced_fraction,abs_acf_mae25,abs_acf_mae60,variance_ratio_observed
holdout_2025,3456,106,false,false,0.0,0.13928897731811948,0.0915499811278452,0.626143225549875
holdout_2025,3456,107,false,false,0.0,0.1322750577275461,0.08031676482917215,1.326851849158322
holdout_2025,3456,108,false,false,0.0,0.11367920226720568,0.07531276627690316,0.8405937228800973
holdout_2025,3456,109,false,false,0.0,0.13168140725460664,0.1005974728724602,0.8125189220726183
holdout_2025,3456,110,false,false,0.0,0.11877455997035032,0.08247759831073144,0.7719322817033468
holdout_2025,3456,111,false,false,0.0,0.10206038890917114,0.07629558035396487,0.5835593519309448
holdout_2025,3456,112,false,false,0.0,0.12243030264874184,0.0814580813447844,1.430052156888421
holdout_2025,3456,113,false,false,0.0,0.11457176600718762,0.07958715574729124,1.055239529882349
holdout_2025,3456,114,false,false,0.0,0.11654063615379626,0.08006447568404616,0.7287134441325407
holdout_2025,3456,115,false,false,0.0,0.14265022527992385,0.0834947823926545,1.2415799215360945
holdout_2025,3456,116,false,false,0.0,0.12609381010816026,0.0908949892498397,1.0171950236699032
holdout_2025,3456,117,false,false,0.0,0.09883687837583104,0.0700578829804323,1.1691831341087329
holdout_2025,3456,118,false,false,0.0,0.1258272978799236,0.08297996914019554,1.043386559571719
holdout_2025,3456,119,false,false,0.0,0.12011525325616362,0.0852253379339425,0.8791269397534058
holdout_2025,3456,120,false,false,0.0,0.11328386609568872,0.08019112078141462,1.155878940104424
holdout_2025,3456,121,false,false,0.0,0.11730863850911588,0.08713070341846896,1.2194088144747801
holdout_2025,3456,122,false,false,0.0,0.1306977732244116,0.09291903671792863,0.6326755636933044
holdout_2025,3456,123,false,false,0.0,0.12441016326333047,0.08493401935333661,0.7557444159714377
holdout_2025,3456,124,false,false,0.0,0.12812744098591575,0.08512102336784974,0.8660943821489561
holdout_2025,3456,125,false,false,0.0,0.1000244882469212,0.07954000453455888,0.9089707529064591
holdout_2025,3456,126,false,false,0.0,0.12462855213908997,0.08515794037532408,0.5297115466328122
holdout_2025,3456,127,false,false,0.0,0.13634600625418206,0.09256350419346825,0.7525042631754212
holdout_2025,3456,128,false,false,0.0,0.1284710505952056,0.07869966257026337,0.8058598246767273
holdout_2025,3456,129,false,false,0.0,0.1129350187540534,0.0734465820813675,0.961177663516832
holdout_2025,3456,130,false,false,0.0,0.10963768962348826,0.0892981694634827,1.0813439390993114
holdout_2025,3456,131,false,false,0.0,0.12700322959563612,0.09266957404903078,0.9286924434496883
holdout_2025,3456,132,false,false,0.0,0.12815857931539068,0.08731207780081354,0.7239178549330586
holdout_2025,3456,133,false,false,0.0,0.14999529827625724,0.09658211771543476,1.0496935092741717
holdout_2025,3456,134,false,false,0.0,0.11546339391886809,0.08149233121012825,0.9211557770822745
holdout_2025,3456,135,false,false,0.0,0.14136738411172384,0.0861370302918108,1.0490115263806745
holdout_2025,3456,136,false,false,0.0,0.11331836760332646,0.07868766566751297,0.8947086497110811
holdout_2025,3456,137,false,false,0.0,0.11876089519841847,0.08101878494243313,0.8641337902172831
holdout_2025,3456,138,false,false,0.0,0.1263989663224796,0.0763462406229445,0.8939141835582974
holdout_2025,3456,139,false,false,0.0,0.08873472104180774,0.06905509241659386,1.011948780200338
holdout_2025,3456,140,false,false,0.0,0.13252613744539019,0.09543514761967191,0.8466944990057788
holdout_2025,3456,141,false,false,0.0,0.13938514025917473,0.0937318502574899,0.6645435860935502
holdout_2025,3456,142,false,false,0.0,0.11025159572859349,0.0835618271419208,0.5761420566808177
holdout_2025,3456,143,false,false,0.0,0.11588718132654083,0.07214177868291682,0.5719115208193921
holdout_2025,3456,144,false,false,0.0,0.12370094298143673,0.09239503179650578,1.0121808821105323
holdout_2025,3456,145,false,false,0.0,0.13452770876870182,0.08692648794758245,0.5131511318914573
holdout_2025,3456,146,false,false,0.0,0.13912735156600367,0.10178410506126238,0.8335270313794647
holdout_2025,3456,147,false,false,0.0,0.13284023012117183,0.0892156589673922,0.6796084809072125
holdout_2025,3456,148,false,false,0.0,0.13071139937361378,0.08743914776670017,1.1814050611487021
holdout_2025,3456,149,false,false,0.0,0.10357965872231974,0.07177403331283153,0.7973339521308288
holdout_2025,3456,150,false,false,0.0,0.12390929161534381,0.07980897853876785,1.1203885931311162
holdout_2025,3456,151,false,false,0.0,0.10913244435515254,0.08877967340387728,0.788005046174647
holdout_2025,3456,152,false,false,0.0,0.1300276276533217,0.08662741928529424,0.5355188381169464
holdout_2025,3456,153,false,false,0.0,0.12099615610418145,0.09182119640160256,0.838042344011528
holdout_2025,3456,154,false,false,0.0,0.13779110240933704,0.08866280593739774,1.44608824095683
holdout_2025,3456,155,false,false,0.0,0.11892637844150322,0.0756644412890933,0.9625656355458958
holdout_2025,3456,156,false,false,0.0,0.1211830231308377,0.07878707272780003,1.0445354460592444
holdout_2025,3456,157,false,false,0.0,0.12127504101505801,0.07950776147672074,1.0056127279834621
holdout_2025,3456,158,false,false,0.0,0.13353441117182646,0.09551001112407183,0.6299345908711779
holdout_2025,3456,159,false,false,0.0,0.1262167284574139,0.07959000928371592,0.7580609882076562
holdout_2025,3456,160,false,false,0.0,0.11831429625354532,0.07824654479723314,0.7225632063737576
holdout_2025,3456,161,false,false,0.0,0.1466828694176981,0.09571075063361131,0.7985288962837601
holdout_2025,3456,162,false,false,0.0,0.12608271567953044,0.0820134344010707,1.2386029078258927
holdout_2025,3456,163,false,false,0.0,0.12290468341351465,0.07992990542312,0.5961681040350506
holdout_2025,3456,164,false,false,0.0,0.11157563787571545,0.08009078000706847,0.8380580758819892
holdout_2025,3456,165,false,false,0.0,0.1246766341576084,0.08311093061840787,0.8975854595723485
holdout_2025,3456,166,false,false,0.0,0.14806569013760998,0.11149333579336074,0.8088720598739353
holdout_2025,3456,167,false,false,0.0,0.10882667249360849,0.08290781246961677,1.5899853998091409
holdout_2025,3456,168,false,false,0.0,0.14007892682330822,0.09576616333796296,1.2372229638409504
holdout_2025,3456,169,false,false,0.0,0.1368739781201606,0.08900992799234579,1.022753019055945
holdout_2025,3456,170,false,false,0.0,0.1331267395537866,0.08716976008133388,0.7129361900725131
holdout_2025,3456,171,false,false,0.0,0.12085604685456416,0.08140912744992562,0.6336385520094251
holdout_2025,3456,172,false,false,0.0,0.1389731684714917,0.09189549330637978,0.7565832817146793
holdout_2025,3456,173,false,false,0.0,0.11779070031092453,0.07938713308674351,0.6333459093467415
holdout_2025,3456,174,false,false,0.0,0.13738203924055217,0.08653731105329646,0.9386043040845696
holdout_2025,3456,175,false,false,0.0,0.12787265326659947,0.09367168538773982,0.7696762247330371
holdout_2025,3456,176,false,false,0.0,0.14088999802627883,0.10038919697855854,1.0978034321760644
holdout_2025,3456,177,false,false,0.0,0.12778673480359284,0.09312413743756835,0.8383197500319355
holdout_2025,3456,178,false,false,0.0,0.11567211772552018,0.07107955871790474,0.8325741251145511
holdout_2025,3456,179,false,false,0.0,0.1345350404182445,0.0855733873152678,0.7216076474494908
holdout_2025,3456,180,false,false,0.0,0.1421118410148698,0.09451651214145947,0.5022257934299504
holdout_2025,3456,181,false,false,0.0,0.13393220146154136,0.10042417301168188,0.7264602013056752
holdout_2025,3456,182,false,false,0.0,0.13677674648251276,0.08699195550522587,0.7280258612678739
holdout_2025,3456,183,false,false,0.0,0.10598587169747407,0.07280589251926514,1.4130811494568947
holdout_2025,3456,184,false,false,0.0,0.11154492393068167,0.08707163473612962,1.2223612283911172
holdout_2025,3456,185,false,false,0.0,0.12594456226038386,0.07920481913289347,1.1247695129108346
holdout_2025,3456,186,false,false,0.0,0.11487280989412688,0.09230368163079046,0.7614938486820553
holdout_2025,3456,187,false,false,0.0,0.13106351143842235,0.08533735740517949,0.6854839177310411
holdout_2025,3456,188,false,false,0.0,0.1327475703354074,0.10199191306050111,1.3403421182731332
holdout_2025,3456,189,false,false,0.0,0.10278726577472899,0.08013370906744076,0.7682380548027645
holdout_2025,3456,190,false,false,0.0,0.14438048958192234,0.09059447479447717,0.8269194512180748
holdout_2025,3456,191,false,false,0.0,0.13146683089052708,0.08187357380008352,1.102284896578901
holdout_2025,3456,192,false,false,0.0,0.12165536487778611,0.0800421477739583,0.507932330635874
holdout_2025,3456,193,false,false,0.0,0.11413458341339465,0.08098389652052228,0.6703079491584674
holdout_2025,3456,194,false,false,0.0,0.1048041561100353,0.07489109660932759,0.8618488368376782
holdout_2025,3456,195,false,false,0.0,0.11499317853647487,0.08678477186205198,1.5737665250903359
holdout_2025,3456,196,false,false,0.0,0.13823968532677397,0.08981651467360853,0.6393750981192303
holdout_2025,3456,197,false,false,0.0,0.1253052708643968,0.08550091715692855,1.11184891703008
holdout_2025,3456,198,false,false,0.0,0.11665576362960256,0.07969354954420976,0.43796752185509424
holdout_2025,3456,199,false,false,0.0,0.13210593148730213,0.08701963530274912,0.9753765985259623
holdout_2025,3456,200,false,false,0.0,0.13130457474198348,0.0950030636862447,0.4501579046115922
holdout_2025,3456,201,false,false,0.0,0.13756913941017387,0.09940192343612651,0.7156717109970087
holdout_2025,3456,202,false,false,0.0,0.11604773366801002,0.07744472249725616,0.8919641978121355
holdout_2025,3456,203,false,false,0.0,0.11847269948777467,0.0833536210443036,1.293443547752274
holdout_2025,3456,204,false,false,0.0,0.1064316383181777,0.09139316959092383,0.9126537505325836
holdout_2025,3456,205,false,false,0.0,0.12918208194863987,0.08966006010053414,0.7503028766862686
holdout_2025,3456,206,false,false,0.0,0.12334726802564405,0.07938590375414604,0.823075694728158
holdout_2025,3456,207,false,false,0.0,0.10551315625061956,0.0736575212605013,0.6877700923045421
holdout_2025,3456,208,false,false,0.0,0.1117855741272489,0.07838229472043627,0.7116230601907352
holdout_2025,3456,209,false,false,0.0,0.11031547906011406,0.08727355572443615,1.3349860392675514
holdout_2025,3456,210,false,false,0.0,0.1221782801436559,0.09195856867616754,0.9429270944039126
holdout_2025,3456,211,false,false,0.0,0.1248668374617442,0.09145447161979044,0.65790329263346
holdout_2025,3456,212,false,false,0.0,0.10984136565577335,0.0713510788397699,1.065995852000481
holdout_2025,3456,213,false,false,0.0,0.11045572324197828,0.07675197943239907,0.7570523840710369
holdout_2025,3456,214,false,false,0.0,0.14140989536654977,0.08579056897504528,0.6946792038897887
holdout_2025,3456,215,false,false,0.0,0.12358613098510521,0.07872105873845779,0.7075973170750597
holdout_2025,3456,216,false,false,0.0,0.10095485291296052,0.07231241920149403,1.0102728718879572
holdout_2025,3456,217,false,false,0.0,0.08783329465181446,0.07722140012536506,0.9516801014128821
holdout_2025,3456,218,false,false,0.0,0.1151274236767179,0.08420154142316666,1.1429244751678633
holdout_2025,3456,219,false,false,0.0,0.13035850482628705,0.08711135005280171,0.5496211378924046
holdout_2025,3456,220,false,false,0.0,0.1326443828745964,0.08283084069187097,0.7929416429443875
holdout_2025,3456,221,false,false,0.0,0.1167029342367754,0.08124338422662734,0.7396947676504309
holdout_2025,3456,222,false,false,0.0,0.13012995383071652,0.08578527654788913,0.9039916889043955
holdout_2025,3456,223,false,false,0.0,0.13046923059460297,0.08653921209484826,0.650683226709969
holdout_2025,3456,224,false,false,0.0,0.13020283512232547,0.09519228764622509,1.2916189684249069
holdout_2025,3456,225,false,false,0.0,0.11996995021395133,0.08014398489506967,1.2214280940549094
holdout_2025,3456,226,false,false,0.0,0.1355962905942685,0.09473904053633161,0.8542718301609454
holdout_2025,3456,227,false,false,0.0,0.13302639204441136,0.08869581169924576,0.46994997577724146
holdout_2025,3456,228,false,false,0.0,0.12297391963580734,0.08554159073264377,0.7675727330873953
holdout_2025,3456,229,false,false,0.0,0.12320316034968413,0.0886843211775102,1.1006821321684968
holdout_2025,3456,230,false,false,0.0,0.14048649805111635,0.09044132155749107,0.5763250628461439
holdout_2025,3456,231,false,false,0.0,0.09505284950679631,0.07577257658436623,0.9405697793539727
holdout_2025,3456,232,false,false,0.0,0.14491300514956884,0.09378642486669778,0.8836110131448228
holdout_2025,3456,233,false,false,0.0,0.14196939272622258,0.10026361745685138,0.8973493378697817
holdout_2025,3456,234,false,false,0.0,0.1249355091081152,0.09170063471205783,0.9907101746084307
holdout_2025,3456,235,false,false,0.0,0.13958299695419446,0.09852233110342162,0.6931150246952472
holdout_2025,3456,236,false,false,0.0,0.1394494277254061,0.10875036251759866,1.0142244340901096
holdout_2025,3456,237,false,false,0.0,0.1184685638968018,0.07853680019726014,1.3101925341462066
holdout_2025,3456,238,false,false,0.0,0.1166641714791095,0.08819676365703838,0.703224895002078
holdout_2025,3456,239,false,false,0.0,0.12344030181583181,0.07638372987168232,1.0358064584810287
holdout_2025,3456,240,false,false,0.0,0.1065394326847046,0.07759668468542857,0.8805750528948447
holdout_2025,3456,241,false,false,0.0,0.13571587830024756,0.0938047398394133,1.180269617389642
holdout_2025,3456,242,false,false,0.0,0.13263469355036853,0.09184855763679836,0.9367872468982268
holdout_2025,3456,243,false,false,0.0,0.1429105161355834,0.09057173197389402,0.8919298628889366
holdout_2025,3456,244,false,false,0.0,0.12229554120209331,0.08647108601162351,0.6795574494463552
holdout_2025,3456,245,false,false,0.0,0.10974083985886439,0.08046706240149847,1.2397974136437593
holdout_2025,3456,246,false,false,0.0,0.1404590477103543,0.09592541963572425,0.7918110274628903
holdout_2025,3456,247,false,false,0.0,0.13849398640551897,0.10107456404769728,0.6127054969893153
holdout_2025,3456,248,false,false,0.0,0.09230678645140875,0.06755360572951495,0.576533249080275
holdout_2025,3456,249,false,false,0.0,0.09559689206210648,0.07363040200506052,0.9015409462543331
holdout_2025,3456,250,false,false,0.0,0.10300807945396094,0.0771734336453979,0.7503799836502296
holdout_2025,3456,1,true,false,0.0,0.12453390772087612,0.08753047137060094,0.6792952267243269
holdout_2025,3456,2,true,false,0.0,0.11491962949758444,0.0862158047399416,1.3673908582715941
holdout_2025,3456,3,true,false,0.0,0.11491353552662,0.08618965114531033,0.52779168157159
holdout_2025,3456,4,true,false,0.0,0.12606840989451465,0.07832693380018191,0.6353708952578799
holdout_2025,3456,5,true,false,0.0,0.12003448265304463,0.08993315024953692,0.9044119201859175
holdout_2025,3456,6,true,false,0.0,0.11404981908370512,0.07876348812416638,0.8998978687000717
holdout_2025,3456,7,true,false,0.0,0.13700154143511645,0.08447343576047017,1.4597044059489328
holdout_2025,3456,8,true,false,0.0,0.12648384339798904,0.08123546356580474,0.8273441550672841
holdout_2025,3456,9,true,false,0.0,0.12114432277390355,0.08592867150177375,1.0730436353068886
holdout_2025,3456,10,true,false,0.0,0.13432122316520426,0.08633531551267525,0.9887064625982396
holdout_2025,3456,11,true,false,0.0,0.1386886330011868,0.09303216930464392,0.7231672095759297
holdout_2025,3456,12,true,false,0.0,0.1260903578460108,0.08724013572567557,0.564168874235969
holdout_2025,3456,13,true,false,0.0,0.13084586546923657,0.09158444917111419,0.7281377130872344
holdout_2025,3456,14,true,false,0.0,0.12831884156483514,0.08457237285863797,0.8615174769796756
holdout_2025,3456,15,true,false,0.0,0.1151962396520391,0.07743386342899443,0.7477467329700882
holdout_2025,3456,16,true,false,0.0,0.1291579964749372,0.0888241536037384,0.5153700791538828
holdout_2025,3456,17,true,false,0.0,0.1359612992232494,0.0909942963391783,0.7035760614652419
holdout_2025,3456,18,true,false,0.0,0.10506883866298747,0.08455742127185145,0.6259603158321214
holdout_2025,3456,19,true,false,0.0,0.14200808673243637,0.09657913118762913,0.6181697156045888
holdout_2025,3456,20,true,false,0.0,0.13289468663196188,0.08664815571450785,0.8384895405981256
holdout_2025,3456,21,true,false,0.0,0.0991499942562925,0.07141268004919277,0.8476387358849038
holdout_2025,3456,22,true,false,0.0,0.12443475662636516,0.08331177335216775,0.5679334945867902
holdout_2025,3456,23,true,false,0.0,0.11540532644690604,0.08967516661083302,0.9785472880391913
holdout_2025,3456,24,true,false,0.0,0.14134639129333812,0.08637833420050049,1.2401162392919387
holdout_2025,3456,25,true,false,0.0,0.12140882590741961,0.08129173747187618,0.601301282467825
holdout_2025,3456,26,true,false,0.0,0.11971329965309652,0.07905959713198737,0.6628440757029862
holdout_2025,3456,27,true,false,0.0,0.14106763561580946,0.10128456150786021,0.7465204639579699
holdout_2025,3456,28,true,false,0.0,0.1197486268900515,0.08460122007104871,0.6395071476549862
holdout_2025,3456,29,true,false,0.0,0.13344563033209533,0.09958096132359327,0.7233461529657327
holdout_2025,3456,30,true,false,0.0,0.14305212994710478,0.09856837687113126,0.9741511855465573
holdout_2025,3456,31,true,false,0.0,0.11788262704975956,0.08542405414198424,0.6239143403471316
holdout_2025,3456,32,true,false,0.0,0.12548184893246014,0.08345620019266672,0.48638641287769857
holdout_2025,3456,33,true,false,0.0,0.09975995451297638,0.07078232302064934,0.7603295882195772
holdout_2025,3456,34,true,false,0.0,0.12076725182244362,0.07964836479403763,1.252415020258856
holdout_2025,3456,35,true,false,0.0,0.11863764547555367,0.07855870563893924,0.6049360320797714
holdout_2025,3456,36,true,false,0.0,0.13521421740828163,0.08870351058186098,0.831539363630235
holdout_2025,3456,37,true,false,0.0,0.13852036530730946,0.08652626944330384,1.1720198076995805
holdout_2025,3456,38,true,false,0.0,0.1116777122438543,0.07468217812788286,0.9103687391207231
holdout_2025,3456,39,true,false,0.0,0.11601062083399148,0.07972863905391987,1.848041609912219
holdout_2025,3456,40,true,false,0.0,0.10699607159318392,0.08653073254075912,0.8857863141462172
holdout_2025,3456,41,true,false,0.0,0.10715231463246483,0.07131132547226603,1.1599078732168862
holdout_2025,3456,42,true,false,0.0,0.09335084449565338,0.07209510144629093,0.7891306256663296
holdout_2025,3456,43,true,false,0.0,0.14138030320698963,0.10131926233770808,0.5963078643326154
holdout_2025,3456,44,true,false,0.0,0.11810819298764219,0.08991821222187282,0.9342322598867087
holdout_2025,3456,45,true,false,0.0,0.1064875875217869,0.08046331000016875,0.5630113684356695
holdout_2025,3456,46,true,false,0.0,0.1366103982381669,0.09390997027733701,0.6986343896138449
holdout_2025,3456,47,true,false,0.0,0.10768764660259869,0.06982846311735148,1.0300384093805457
holdout_2025,3456,48,true,false,0.0,0.11217797489061802,0.08533001711384544,0.7229094850771378
holdout_2025,3456,49,true,false,0.0,0.1357651867139295,0.08665882912138252,1.0256141501940377
holdout_2025,3456,50,true,false,0.0,0.1383054338468365,0.08910325753674125,0.6548701752570667
holdout_2025,3456,51,true,false,0.0,0.10534353108719864,0.07606171726707989,0.7140403263353805
holdout_2025,3456,52,true,false,0.0,0.08265512823390951,0.06662361777752097,0.8350271789456325
holdout_2025,3456,53,true,false,0.0,0.1185917646216068,0.08688866912809333,0.8561128644155765
holdout_2025,3456,54,true,false,0.0,0.12854168627610219,0.08787968455111067,0.5469086162000315
holdout_2025,3456,55,true,false,0.0,0.1253347141617127,0.07874678173387765,0.92429913222478
holdout_2025,3456,56,true,false,0.0,0.09480968635752092,0.06741182201282195,0.9987421639485626
holdout_2025,3456,57,true,false,0.0,0.12345240311162828,0.08467574577277993,0.6424367956796379
holdout_2025,3456,58,true,false,0.0,0.133253592702048,0.08997117691193829,0.7716142570470765
holdout_2025,3456,59,true,false,0.0,0.12786268077975227,0.08744738535392281,1.3320304839259849
holdout_2025,3456,60,true,false,0.0,0.10017372700553576,0.07926143104255104,1.285721894417545
holdout_2025,3456,61,true,false,0.0,0.12714050448223363,0.09481238226032697,0.6786277252000034
holdout_2025,3456,62,true,false,0.0,0.10197464754825425,0.07719135240547588,0.9877077713832999
holdout_2025,3456,63,true,false,0.0,0.11569393001264569,0.08143612553258403,0.8559948765229939
holdout_2025,3456,64,true,false,0.0,0.1029161105152577,0.07877034993800719,0.9877541358680221
holdout_2025,3456,65,true,false,0.0,0.1372407222251926,0.08130127833733568,0.808649880823984
holdout_2025,3456,66,true,false,0.0,0.12154161695813354,0.0786745010796671,0.9817389279201651
holdout_2025,3456,67,true,false,0.0,0.13029231777798242,0.0854306045031544,0.8021043666903516
holdout_2025,3456,68,true,false,0.0,0.1254755502989929,0.08435079726889122,0.7582623153506566
holdout_2025,3456,69,true,false,0.0,0.13028668625930429,0.09046199948064573,0.4510522537894829
holdout_2025,3456,70,true,true,0.3293172690763052,0.1604591088585058,0.11284291425196062,2.469202189978321
holdout_2025,3456,71,true,false,0.0,0.13118850506382243,0.08690143921475883,0.8864169454149619
holdout_2025,3456,72,true,false,0.0,0.11377113916555175,0.077250734753756,0.951808390234042
holdout_2025,3456,73,true,false,0.0,0.12964043070271733,0.09062507435597746,0.8985043659906189
holdout_2025,3456,74,true,false,0.0,0.11914067543709553,0.07805689481090156,0.5897075214709967
holdout_2025,3456,75,true,false,0.0,0.13116326932391614,0.08870991872024075,0.8444844528594238
holdout_2025,3456,76,true,false,0.0,0.12395516425204262,0.08069991722662492,0.8622847214750397
holdout_2025,3456,77,true,false,0.0,0.11387187650159801,0.08693792251085965,0.7113092432344013
holdout_2025,3456,78,true,false,0.0,0.13475614748926285,0.09472040860103233,0.6324742599481331
holdout_2025,3456,79,true,false,0.0,0.12417439641914484,0.08538994802014584,0.715112805365352
holdout_2025,3456,80,true,false,0.0,0.08992293825262382,0.07143319234096247,1.2716021497986827
holdout_2025,3456,81,true,false,0.0,0.12534012972190334,0.09119500511379056,0.3988958712428358
holdout_2025,3456,82,true,false,0.0,0.08961520507626883,0.06484682182995778,1.1401301388799383
holdout_2025,3456,83,true,false,0.0,0.14624939479668464,0.09330217443279824,0.5954884803030149
holdout_2025,3456,84,true,false,0.0,0.14032819480078576,0.0970063664865394,1.0390028945256247
holdout_2025,3456,85,true,false,0.0,0.11838316264281529,0.07623624982083375,0.5660964470540324
holdout_2025,3456,86,true,false,0.0,0.1320883743605901,0.08235998368636896,0.7433112877172411
holdout_2025,3456,87,true,false,0.0,0.12154229525993655,0.0793418761664062,1.246317991077633
holdout_2025,3456,88,true,false,0.0,0.11138880155299384,0.07548683332234091,0.7509931997735608
holdout_2025,3456,89,true,false,0.0,0.12313142851963425,0.08571943406592286,0.6303855756264478
holdout_2025,3456,90,true,false,0.0,0.12540667709581352,0.0825448407485015,0.6893145718657666
holdout_2025,3456,91,true,false,0.0,0.12050310681434448,0.08572100721205851,0.40179570477712656
holdout_2025,3456,92,true,false,0.0,0.11200076550213028,0.0761272930234222,0.7618854819997932
holdout_2025,3456,93,true,false,0.0,0.12159042872650336,0.08653151853711383,1.1800360788145845
holdout_2025,3456,94,true,false,0.0,0.11676679868370364,0.08642103445361542,0.5248464747243167
holdout_2025,3456,95,true,false,0.0,0.11793564332198145,0.07580823606587185,0.7200632283740741
holdout_2025,3456,96,true,false,0.0,0.11023795134152953,0.0791424441830843,0.4936988176985966
holdout_2025,3456,97,true,false,0.0,0.11791602448316335,0.07288978813721056,1.0204649258628256
holdout_2025,3456,98,true,false,0.0,0.11019791863231328,0.08632107007574479,0.5729097896508027
holdout_2025,3456,99,true,false,0.0,0.12381949928896725,0.09050752035179559,0.46967447942959395
holdout_2025,3456,100,true,false,0.0,0.14596542356120326,0.0991281704066948,0.6213283928243103
holdout_2025,3456,101,true,false,0.0,0.11774201733322379,0.08134907154442626,0.6305850375477363
holdout_2025,3456,102,true,false,0.0,0.1264405648251815,0.08317178366853667,0.6092995784413373
holdout_2025,3456,103,true,false,0.0,0.12100385656957993,0.08468786136961744,0.8001555767374453
holdout_2025,3456,104,true,false,0.0,0.1004744668482049,0.07088240375958119,0.7043951621828646
holdout_2025,3456,105,true,false,0.0,0.1266849130976701,0.07799610639214812,0.6405757829800666
holdout_2025,3456,106,true,false,0.0,0.13705269035050577,0.08678024928161684,0.4980967447030335
holdout_2025,3456,107,true,false,0.0,0.13091423073261585,0.08020733479834692,0.7189397077652454
holdout_2025,3456,108,true,false,0.0,0.11531718034505162,0.089549201767557,0.655755386244681
holdout_2025,3456,109,true,false,0.0,0.1291538244459154,0.09085438495174675,0.9535046080865848
holdout_2025,3456,110,true,false,0.0,0.1381871438087093,0.09083123468371292,0.42696656951862755
holdout_2025,3456,111,true,false,0.0,0.0988066180378029,0.0882768094165737,1.007598101325977
holdout_2025,3456,112,true,false,0.0,0.12872905771313292,0.09753673452739912,1.6607858450655932
holdout_2025,3456,113,true,false,0.0,0.1103094141761929,0.08014684160075719,0.7454475709548888
holdout_2025,3456,114,true,false,0.0,0.11161874747283271,0.07476073627320022,0.6461653607787361
holdout_2025,3456,115,true,false,0.0,0.10125450811313792,0.07174333960116717,0.7880631799675516
holdout_2025,3456,116,true,false,0.0,0.11137358285805511,0.07385230695865731,0.9481864114411834
holdout_2025,3456,117,true,false,0.0,0.11780746103378015,0.07330560086341611,0.7330321418737188
holdout_2025,3456,118,true,false,0.0,0.12677158232538407,0.08467020308510596,0.7785468599275339
holdout_2025,3456,119,true,false,0.0,0.10624064450569497,0.08114180410923796,0.7650634623486313
holdout_2025,3456,120,true,false,0.0,0.14645548530056102,0.09818599053398414,0.7200475040573563
holdout_2025,3456,121,true,false,0.0,0.12690119764190758,0.08862210651699863,0.6695430471634265
holdout_2025,3456,122,true,false,0.0,0.11134033665148242,0.08418263071103145,0.8198491805812619
holdout_2025,3456,123,true,false,0.0,0.1339242918042828,0.08949505664220973,0.6530617711501588
holdout_2025,3456,124,true,false,0.0,0.11837702501173823,0.07870363622579438,0.779798024499419
holdout_2025,3456,125,true,false,0.0,0.12571707576477803,0.0883241182542806,0.577500587492756
holdout_2025,3456,126,true,false,0.0,0.10014237479337464,0.07515741632103512,0.909574962431388
holdout_2025,3456,127,true,false,0.0,0.12599985647681874,0.08682339718953151,0.5369970500844913
holdout_2025,3456,128,true,false,0.0,0.11204963383655078,0.08466985076861787,0.5020004763510371
holdout_2025,3456,129,true,false,0.0,0.12432320709817278,0.07711588418965279,1.2450027689646297
holdout_2025,3456,130,true,false,0.0,0.1270101851724762,0.08101893969151346,0.8258941419231375
holdout_2025,3456,131,true,false,0.0,0.11503954203735069,0.07580191730513137,0.8111059989096997
holdout_2025,3456,132,true,false,0.0,0.07603520767015853,0.07156133909152368,0.9248142115851121
holdout_2025,3456,133,true,false,0.0,0.11509499134811191,0.08923781768770163,0.7554387652792486
holdout_2025,3456,134,true,false,0.0,0.10765025004994325,0.08817379576826435,1.6535539386515663
holdout_2025,3456,135,true,false,0.0,0.13840623565987153,0.08758401824556553,1.1148519635595726
holdout_2025,3456,136,true,false,0.0,0.1355014460362187,0.08936702162619452,0.5613896445814693
holdout_2025,3456,137,true,true,0.14056224899598393,0.1307425241743135,0.09113411183495637,1.6172376067925724
holdout_2025,3456,138,true,false,0.0,0.127445437606562,0.08252150534696841,0.9294433554741676
holdout_2025,3456,139,true,false,0.0,0.1280259452962212,0.07963151606312127,0.9753290410093305
holdout_2025,3456,140,true,false,0.0,0.10737665149577862,0.07551823789348075,0.5791503401838558
holdout_2025,3456,141,true,false,0.0,0.14157254804152208,0.08358400009677532,0.730583118110751
holdout_2025,3456,142,true,false,0.0,0.1314370313399419,0.08584804930992004,0.49560192793183055
holdout_2025,3456,143,true,false,0.0,0.12969234621254086,0.09250345547992482,0.6624662084351379
holdout_2025,3456,144,true,false,0.0,0.12087125743533242,0.08792308178140673,0.8085712898481754
holdout_2025,3456,145,true,false,0.0,0.09326493418812173,0.07331751675326573,0.7771966916256371
holdout_2025,3456,146,true,false,0.0,0.11680075750174346,0.0798215206062404,0.6610144333938086
holdout_2025,3456,147,true,false,0.0,0.1163407555562359,0.08421664235567254,0.90059318881781
holdout_2025,3456,148,true,false,0.0,0.10301286251728868,0.07649181334570648,0.7800011918151907
holdout_2025,3456,149,true,false,0.0,0.13119397209182043,0.08433501591732112,0.8033302755775114
holdout_2025,3456,150,true,false,0.0,0.13313754731979488,0.08842672357876327,0.9875319843325413
holdout_2025,3456,151,true,false,0.0,0.12168062758315049,0.07963437445031366,0.844722359582499
holdout_2025,3456,152,true,false,0.0,0.12010755776200677,0.08252722695013796,0.48988590405428356
