window,seed,rep,scenario,method,n_assets,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
holdout_2025,3456,169,market_only,hybrid,416,0.867788461538459,0.7812499999999978,0.8699050986996817,0.16744005757066602,0.07380867272084969,0.06651638696934663,0.07083111932914186,7.040165557679894,7.789742724977531,1.0002070311690106,1.0641293884975622,0.08236746845279277,0.08164010375902084,0.07834977988055121,0.004807692307692308,0.004807692307692308,0.019240423231387124,0.061563561940068234
holdout_2025,3456,169,market_and_assets,naive,416,0.8052884615384592,0.6899038461538443,1.044184290963042,0.21241613634616457,0.0759815829148665,0.06776410642089399,0.07027111700259293,7.982187436899546,8.224760585310351,1.2930109425283771,1.531719937091829,0.1058365261432135,0.1058365261432135,0.11980420218251167,0.0,0.0,0.013438368860055592,0.04551861291319141
holdout_2025,3456,169,market_and_assets,hybrid,416,0.8557692307692283,0.7932692307692285,0.9251187366584885,0.18133435513600274,0.07667131113578184,0.06791965240082813,0.07069128029128981,7.55647184158233,8.058256956741632,1.0008892827314018,1.242956120748538,0.0904884457146212,0.09046324109529563,0.0859164756772591,0.004807692307692308,0.004807692307692308,0.017570281124498016,0.05928521779425415
holdout_2025,3456,170,off,naive,416,0.8581730769230744,0.7379807692307672,0.9594309710179542,0.19453630287037163,0.0744359939292375,0.0670153527444256,0.07038057977785735,7.8559393002399895,8.333804579871181,1.3117770776137803,1.3960239066161861,0.09177832425830429,0.09177832425830429,0.1079649886994259,0.0,0.0,0.012241272783441445,0.044253938832252246
holdout_2025,3456,170,off,hybrid,416,0.9254807692307665,0.8485576923076898,0.8263351493219766,0.1592782181723227,0.07521647091408525,0.06740937032097453,0.07004075528498387,7.304571268957942,8.172327153572333,1.0025442611056952,1.0977205130795313,0.07677985476527555,0.07677985476527555,0.07663117773660488,0.0,0.004807692307692308,0.015861523015137456,0.05775023169601505
holdout_2025,3456,170,market_only,naive,416,0.8485576923076898,0.7043269230769211,1.007655503582398,0.20633440986353663,0.07332819896045185,0.06690907514384994,0.0703838668558769,7.652387721558987,8.125312762995252,1.4091650898227142,1.4925036183023503,0.08245536479369356,0.08245536479369356,0.07712527810619108,0.0,0.0,0.011913036762434338,0.041299814643188354
holdout_2025,3456,170,market_only,hybrid,416,0.9158653846153819,0.8269230769230745,0.8241953717544775,0.15840257676343295,0.07312023102202317,0.06683941946994457,0.0702265528172113,7.4917949874528365,7.618617484548585,0.9971982122997548,1.0940130845277174,0.06384273652770898,0.06345686864796334,0.1072853612013156,0.007211538461538462,0.004807692307692308,0.016025641025641017,0.05992238183503264
holdout_2025,3456,170,market_and_assets,naive,416,0.8317307692307668,0.6874999999999981,1.0293545425091328,0.2141636526087387,0.07631194694259874,0.06852004155699865,0.06937188507754845,7.824654245266962,8.435092639849927,1.412605904686375,1.531411802456151,0.07809656943098743,0.07809656943098743,0.0765501280910006,0.0,0.0,0.011401374729687969,0.04017029657089913
holdout_2025,3456,170,market_and_assets,hybrid,416,0.8629807692307667,0.8076923076923054,0.8610170518278534,0.16925548548681824,0.07592051289434876,0.0681198009859677,0.06936934046562432,7.749978611663445,7.817014162885671,0.9991629982085648,1.1322136232467723,0.061022178780798735,0.060267120811163,0.11634010787399011,0.01682692307692308,0.004807692307692308,0.01535951498300894,0.058126737720111434
holdout_2025,3456,171,off,naive,416,0.8437499999999976,0.7475961538461517,0.9499607454060256,0.1917018033871423,0.07232327547869387,0.06680655239010272,0.0704263821686808,8.198252573591414,8.452301535787273,1.2631843059901215,1.3590281387330538,0.10378162103164987,0.10378162103164987,0.13236112798262575,0.0,0.0,0.013843836886005543,0.04666743898671631
holdout_2025,3456,171,off,hybrid,416,0.901442307692305,0.8100961538461515,0.8560292487988528,0.1645955962932848,0.07222435232515623,0.06678878260536797,0.07060354086585699,7.686187064827412,8.236998996242665,0.9911107698650388,1.0935527038185533,0.08853898408896461,0.08853898408896461,0.089843610525714,0.0,0.004807692307692308,0.01803367315415511,0.059381757800432686
holdout_2025,3456,171,market_only,naive,416,0.8197115384615361,0.7067307692307673,0.9699380099816581,0.1968210766252316,0.07351155059649353,0.06695269701398023,0.07050663050511123,7.929308538982829,8.69026239303599,1.2752191745595045,1.368194979262435,0.09788033867950495,0.09788033867950495,0.12611704511251634,0.0,0.0,0.014201034908866216,0.045769616929255685
holdout_2025,3456,171,market_only,hybrid,416,0.884615384615382,0.81730769230769,0.8546141963818908,0.16563281887832854,0.07359959843775624,0.06700281746183814,0.07092671550624495,7.191460806929126,8.659657019262898,0.9974219355481714,1.0976187729443478,0.08359014926279008,0.08359014926279008,0.08426291962726425,0.0,0.004807692307692308,0.019124575223972862,0.056205591597158114
holdout_2025,3456,171,market_and_assets,naive,416,0.8076923076923054,0.6730769230769212,1.0340813274683078,0.20970020838131861,0.07531895048947522,0.06796296718695242,0.07129322861775576,8.68439234502407,9.167375380932096,1.2776524426922575,1.482150603465317,0.10969015432835082,0.10969015432835082,0.12724934950669586,0.0,0.0,0.01423965091133764,0.04528691689836286
holdout_2025,3456,171,market_and_assets,hybrid,416,0.8533653846153821,0.8052884615384592,0.9202474674316052,0.17959127705833572,0.07542684695538368,0.06811315985278629,0.07151866898840978,8.000877191541024,9.1814331255406,1.0004903157382206,1.2128562628356991,0.09416692414614405,0.09424190104794988,0.09007716112586737,0.002403846153846154,0.004807692307692308,0.018863917207290734,0.05644694161260448
holdout_2025,3456,172,off,naive,416,0.7716346153846132,0.6634615384615367,1.0149280387424533,0.20719765082028269,0.07301412553942174,0.0675448931796381,0.07086312785193025,7.335331561257552,7.803968778186298,1.3216458096573527,1.4052118548967818,0.09115308182207778,0.09115308182207778,0.10823638036169922,0.0,0.0,0.012086808773555746,0.04451459684893436
holdout_2025,3456,172,off,hybrid,416,0.8149038461538438,0.7499999999999979,0.8900263848971046,0.17300273361806554,0.07317072311615187,0.06787758583781191,0.07098301605118357,6.705248234921811,7.674614999248038,0.9998480740418426,1.089238405072234,0.07511191708870071,0.07511191708870071,0.07580008717521892,0.0,0.004807692307692308,0.014664426938523305,0.060491967871486155
holdout_2025,3456,172,market_only,naive,416,0.8437499999999976,0.7307692307692287,1.090972766314379,0.22613582558860848,0.07388862689139336,0.06446712085434236,0.07034637358406445,12.254062256235198,8.415744662333267,1.736804064225313,1.8085596327066662,0.0555107112854773,0.0555107112854773,0.09178715116411158,0.0,0.0,0.009702270620945308,0.0435202347852952
holdout_2025,3456,172,market_only,hybrid,416,0.6634615384615367,0.5312499999999987,1.1082970851303953,0.21109283296480538,0.07184112345097968,0.06103791824067764,0.069730507500916,24.423493090432444,18.48694846606889,1.0060959118521506,1.0898528124990448,0.05891553715131043,0.030362726531079423,0.3367834614486534,0.2524038461538458,0.004807692307692308,0.01971346926166208,0.10201382452888492
holdout_2025,3456,172,market_and_assets,naive,416,0.8221153846153822,0.6874999999999981,1.1613649019032588,0.241528630687023,0.07483643298449073,0.06517463448218053,0.07043979465461037,12.958140570005979,9.017057531141312,1.7405967696295417,2.1224171464530244,0.06094357322197702,0.06094357322197702,0.09510301228831058,0.0,0.0,0.009518844609206044,0.04318234476367026
holdout_2025,3456,172,market_and_assets,hybrid,416,0.6129807692307676,0.5192307692307679,1.1464127574403589,0.2213821344183459,0.07274184976136448,0.06170879240742753,0.0699882789749462,24.140993588756977,18.562327369550154,1.00939460763072,1.393008717998094,0.06900062143568413,0.035793225025610054,0.3219733664101051,0.24038461538461509,0.004807692307692308,0.019887241272783508,0.09899212233549597
holdout_2025,3456,173,off,naive,416,0.8221153846153822,0.7307692307692287,0.969074900159052,0.19686053604721265,0.07414955395832169,0.06744257479824663,0.0698958495578185,8.95071399241219,9.203749851408755,1.2631647425904917,1.4248763231926707,0.10596983119226631,0.10596983119226631,0.13270260797930386,0.0,0.0,0.014876814952116138,0.048434121099784004
holdout_2025,3456,173,off,hybrid,416,0.8653846153846129,0.8028846153846131,0.8641678302405578,0.16965356692304256,0.07456228387576055,0.06776821900138318,0.06967849973771638,8.453372166562442,9.08099647191855,0.9965660598811777,1.160845549435289,0.09156626567709682,0.09156626567709682,0.08954136463401055,0.0,0.004807692307692308,0.020350633302440604,0.062026953969725296
holdout_2025,3456,173,market_only,naive,416,0.8149038461538438,0.6778846153846135,1.054674238184132,0.21770265524829188,0.07312712784334022,0.06723500391018661,0.06947526466542889,7.9064766348769355,8.756355038877874,1.4164700174436413,1.5792051502112965,0.08145483831872177,0.08145483831872177,0.0742496378000933,0.0,0.0,0.008987874575223962,0.03450339820821763
holdout_2025,3456,173,market_only,hybrid,416,0.867788461538459,0.7956730769230747,0.8695882640161604,0.1708554777433488,0.07445575036002552,0.0690320553034496,0.06877101624744739,7.563245825715671,8.242227303464771,0.9986624115018966,1.1629818212195226,0.06414954526942404,0.062194827842739935,0.11613162366226207,0.024038461538461536,0.004807692307692308,0.011439990732159393,0.051098625270312205
holdout_2025,3456,173,market_and_assets,naive,416,0.7980769230769208,0.6586538461538444,1.1167895191865405,0.23134930135166362,0.07696158048353302,0.07030442365513288,0.07047427852360018,6.624431382387917,7.720383128810098,1.4259668605566187,1.6423767104815636,0.08285611509849136,0.08285611509849136,0.07972637470858994,0.0,0.0,0.009171300586963227,0.03515987025023186
holdout_2025,3456,173,market_and_assets,hybrid,416,0.850961538461536,0.7788461538461516,0.9405863992807271,0.1856928948732478,0.07835834589548045,0.07178637068381995,0.06982909859110177,6.3276763423533735,7.264192159713971,0.9991144222076949,1.2230586445929945,0.06470244387251363,0.06336048360729904,0.12599144031031448,0.02644230769230769,0.004807692307692308,0.01191303676243434,0.05178405931418001
holdout_2025,3456,174,off,naive,416,0.6874999999999981,0.5649038461538447,1.0802296064185704,0.2218826698219916,0.07399337498775453,0.06757227856945291,0.06943041309872724,7.514218047005515,7.755350529323786,1.402822488819371,1.4737412459975698,0.0818131609063699,0.0818131609063699,0.08022561582560668,0.0,0.0,0.009933966635773853,0.04575030892801999
holdout_2025,3456,174,off,hybrid,416,0.7451923076923056,0.6610576923076905,0.9350587758356136,0.18277920725413324,0.07445249205519303,0.06773895845811656,0.06944266359301128,7.243173272610359,7.324608808441581,1.0022342231887644,1.083142880554828,0.0644252417883045,0.06373845745425803,0.10425472535797656,0.009615384615384616,0.004807692307692308,0.01324528884769847,0.06959569045412435
holdout_2025,3456,174,market_only,naive,416,0.8197115384615361,0.7067307692307673,0.9518275378885864,0.1920439945107426,0.07262550421103857,0.06621609356051046,0.07015671544921405,8.233404130538085,8.273807529406632,1.2483468227659074,1.3261639564171344,0.1059930511439292,0.1059930511439292,0.14282264179656318,0.0,0.0,0.014374806919987625,0.049216095149830316
holdout_2025,3456,174,market_only,hybrid,416,0.8557692307692283,0.7980769230769208,0.8609741488983618,0.1669101344604376,0.07223855639405048,0.06602309381334674,0.0704482945364634,7.667470172158401,8.2299652582568,0.9942921501688419,1.0790174057555515,0.09195537839637094,0.09195537839637094,0.0988720570550083,0.0,0.004807692307692308,0.01869014519616933,0.061071207908557475
holdout_2025,3456,174,market_and_assets,naive,416,0.8221153846153822,0.685096153846152,1.0203603371151735,0.20535396050422663,0.07724711239731462,0.06930992041872315,0.07127903744478999,7.880853691268357,8.14013757709933,1.2498020809179928,1.4833555513211472,0.11119385872108552,0.11119385872108552,0.14014131374820377,0.0,0.0,0.014442384924312617,0.04791280506641973
holdout_2025,3456,174,market_and_assets,hybrid,416,0.8581730769230744,0.7908653846153824,0.9230224216162407,0.179407045612557,0.07664550938247969,0.06916365511729687,0.07156317486448889,7.282168530021491,8.053439862805257,0.9969115112872214,1.2356518098598293,0.09693866921551138,0.09693866921551138,0.09885692412361871,0.0,0.004807692307692308,0.018477757182576507,0.05940106580166839
holdout_2025,3456,175,off,naive,416,0.867788461538459,0.7572115384615363,0.9539193833815344,0.19180317693904847,0.07402764098414107,0.06761081446156099,0.07111476723707214,8.256921519064685,8.394108337052666,1.3390559813386718,1.4165738818425098,0.08749133526652032,0.08749133526652032,0.10040502347144073,0.0,0.0,0.011382066728452257,0.04352988878591302
holdout_2025,3456,175,off,hybrid,416,0.8870192307692282,0.8076923076923054,0.8630493551458258,0.1649973942792046,0.07373054731222507,0.06779151446717027,0.0707846411345162,8.231074889104189,8.000076148970075,1.0006086986176357,1.0949329222573707,0.07250605629232319,0.0722385432577516,0.08405408376488831,0.007211538461538462,0.004807692307692308,0.014345844918134058,0.06048231387086826
holdout_2025,3456,175,market_only,naive,416,0.8365384615384591,0.7259615384615364,0.9818201915505722,0.19788351108520186,0.0730170748673095,0.06558514524822076,0.06903270598015356,9.250355580982808,8.068408914458702,1.369678425212785,1.4451587313438226,0.08304869993195911,0.08304869993195911,0.08995037992243908,0.0,0.0,0.013814874884151977,0.0464260889712699
holdout_2025,3456,175,market_only,hybrid,416,0.8701923076923052,0.7932692307692285,0.879027154832882,0.16807189158875055,0.07215538778289997,0.06455781417413643,0.06825611024489103,10.773888765385177,8.486381564127727,0.9981079960969652,1.0918767134177714,0.06699804276694851,0.06625140149183824,0.09339243182919106,0.009615384615384616,0.004807692307692308,0.020794717330861988,0.06390948409020722
holdout_2025,3456,175,market_and_assets,naive,416,0.834134615384613,0.6947115384615365,1.037394603138568,0.21342978373601282,0.07696340045048437,0.06815708898688429,0.06923167631531739,9.113966667338405,8.093008550994517,1.3561843636037083,1.6170993973812235,0.09388745904331533,0.09388745904331533,0.09378636036721721,0.0,0.0,0.01363144887241271,0.044649752857584366
holdout_2025,3456,175,market_and_assets,hybrid,416,0.8701923076923052,0.8149038461538438,0.9196023993106325,0.1796083421197614,0.07599702038257791,0.06703537221020839,0.06859488070368792,10.224763796729695,8.081624441752101,1.002166905265358,1.262814329633704,0.07701580089447393,0.07681966537247821,0.08827082206297929,0.007211538461538462,0.004807692307692308,0.019838971269694205,0.06155390793945032
holdout_2025,3456,176,off,naive,416,0.8461538461538437,0.6995192307692288,1.041079420518375,0.21305630909563855,0.0749493754145496,0.06916256178137697,0.06962962353869481,8.069055112188684,7.664773655446561,1.4642321964694291,1.5747838545838422,0.07637328033504583,0.07637328033504583,0.06842359205098413,0.0,0.0,0.008929950571516826,0.03992894655545275
holdout_2025,3456,176,off,hybrid,416,0.834134615384613,0.7668269230769209,0.8768434609351774,0.16839459420825648,0.07725963163515834,0.07127969720118027,0.06927056094435038,8.516028484681966,6.9218196099501315,1.0029514353925764,1.120014543187365,0.05874773756128002,0.05656248583793458,0.14426959578231421,0.0408653846153846,0.004807692307692308,0.012714318813716388,0.06258688600556092
holdout_2025,3456,176,market_only,naive,416,0.8533653846153821,0.7451923076923056,0.9461313701108539,0.18978041713832935,0.0730004864931471,0.06671628282452555,0.0699907135141406,8.665946241193284,8.845487965596355,1.2384409698896899,1.3552485861715127,0.11477941348353134,0.11477941348353134,0.1471674669835615,0.0,0.0,0.014017608897126952,0.04491041087426651
holdout_2025,3456,176,market_only,hybrid,416,0.8990384615384589,0.8197115384615361,0.8623936122325945,0.16682967816461097,0.07305413341533067,0.06706780416565879,0.07009958428215454,8.084781538008942,8.768906584229049,1.0011663297675628,1.1223422502145168,0.10057167770722622,0.10057167770722622,0.10392708033201875,0.0,0.004807692307692308,0.01763785912882301,0.05437133147976541
holdout_2025,3456,176,market_and_assets,naive,416,0.8317307692307668,0.7235576923076903,1.0027804095228758,0.20363191867613945,0.0773791917301126,0.0695838439868916,0.07069216705388173,8.678030491823044,8.77275451187961,1.2321063741219165,1.4872948978896479,0.10449697374842339,0.10449697374842339,0.15057360415259788,0.0,0.0,0.013419060858819878,0.04336577077540951
holdout_2025,3456,176,market_and_assets,hybrid,416,0.8774038461538436,0.8052884615384592,0.914591988899825,0.17952311077747388,0.0773931945249626,0.06983731228483972,0.07069385548738098,8.073493604447506,8.757594884728261,0.9986185204660699,1.2521281557422368,0.09244783780321666,0.09244783780321666,0.11057783014172459,0.0,0.004807692307692308,0.017048965091133777,0.05255637936360854
holdout_2025,3456,177,off,naive,416,0.8365384615384591,0.6826923076923058,1.0240882947962635,0.2100666800596754,0.07400369092801101,0.06804421666173865,0.06998918729423467,7.864546576962285,8.097634669872333,1.3543917636062655,1.4996642500081425,0.09152151286560299,0.09152151286560299,0.0923530562851454,0.0,0.0,0.01028151065801667,0.04079780661105983
holdout_2025,3456,177,off,hybrid,416,0.8749999999999974,0.8028846153846131,0.8792702612125393,0.17156908409179208,0.0745374754354716,0.06882240579499563,0.06943292586920326,7.289432888235738,7.823281580705016,0.9999438379981981,1.1505833150647824,0.0751694554839807,0.07467404385453312,0.0835519151698634,0.01201923076923077,0.004807692307692308,0.013612140871176999,0.05342523941921553
holdout_2025,3456,177,market_only,naive,416,0.7884615384615362,0.6490384615384598,1.0873463271018933,0.22546894046574045,0.07224662437982558,0.06609204567334342,0.06909250486055138,7.284846629068371,7.748167671428935,1.462535979644264,1.6067571922116306,0.07993827099071782,0.07993827099071782,0.07002408683561437,0.0,0.0,0.008485866543095449,0.03656935434043885
holdout_2025,3456,177,market_only,hybrid,416,0.8798076923076897,0.769230769230767,0.8919396912240813,0.1741721916857983,0.07178538759163028,0.0656983703713242,0.06824811152030183,6.917735776295663,7.234529979466634,1.002632281146415,1.155031314971493,0.06157004187091231,0.05891814406117065,0.14123107099899385,0.02644230769230769,0.004807692307692308,0.010783518690145183,0.05606078158789025
holdout_2025,3456,177,market_and_assets,naive,416,0.8124999999999977,0.6490384615384598,1.0922287713922567,0.22576765485449612,0.07400459593700376,0.06722896771431734,0.0693238660938199,7.13199583245386,8.055197152474424,1.465243519819544,1.5695241052228353,0.07840284411535522,0.07840284411535522,0.07019971224749291,0.0,0.0,0.008698254556688281,0.03607700030892823
holdout_2025,3456,177,market_and_assets,hybrid,416,0.8605769230769206,0.7596153846153825,0.8887479260549783,0.17220293519181512,0.07336500271121744,0.06668304840008801,0.0683212872033556,6.891048749067427,7.476534117587732,1.0012655032671398,1.1177217061485079,0.059785382199159576,0.05755560646417636,0.14765738401521736,0.045673076923076907,0.004807692307692308,0.011430336731541537,0.05546223354958311
holdout_2025,3456,178,off,naive,416,0.8317307692307668,0.6826923076923058,1.018080062584723,0.2077957869164073,0.07389121686189368,0.06708301451120034,0.07008153882105224,7.731483451468771,8.236216947335944,1.3649309609706624,1.4729310302431309,0.08410208910933513,0.08410208910933513,0.09160387937895535,0.0,0.0,0.014683734939759018,0.04426359283287016
holdout_2025,3456,178,off,hybrid,416,0.8798076923076897,0.8004807692307669,0.8702007921222042,0.16898277366611408,0.0738674077110271,0.06683145968585427,0.07059046168876058,7.435171051283191,7.811067207884968,1.006489500628999,1.1247951293467988,0.06762851432385324,0.06745858770477284,0.0883680438395596,0.002403846153846154,0.004807692307692308,0.02216558541859756,0.06052092987333977
holdout_2025,3456,178,market_only,naive,416,0.8293269230769207,0.718749999999998,0.9908792708409802,0.20123136834452904,0.0728300449502048,0.06663273874008449,0.07165555501415456,7.951821817162216,8.24353102435633,1.3674330635580438,1.474251954866248,0.08136184848260213,0.08136184848260213,0.09127517839734998,0.0,0.0,0.01103452270620944,0.03985171455050992
holdout_2025,3456,178,market_only,hybrid,416,0.867788461538459,0.8028846153846131,0.8642932857407334,0.16702778588037798,0.07208186946353619,0.0662303268265651,0.07259877335650405,7.877299901753017,7.747676303078447,1.0023195817359127,1.1200535260433684,0.06636504738902796,0.06612305116145446,0.09320980335738661,0.002403846153846154,0.004807692307692308,0.01560086499845534,0.05516295953042963
holdout_2025,3456,178,market_and_assets,naive,416,0.8076923076923054,0.6899038461538443,1.0398843706748169,0.21160946515763393,0.07636770896663946,0.06853733948826225,0.07175211581963224,7.725369734837849,8.014334546945568,1.3647648212569483,1.5084410544510904,0.09062360324197288,0.09062360324197288,0.09033852987852337,0.0,0.0,0.011160024714241568,0.04067230460302767
holdout_2025,3456,178,market_and_assets,hybrid,416,0.8461538461538437,0.7812499999999978,0.9154312098354318,0.1765808027306477,0.07559128811847352,0.06801672268012751,0.07263983613390576,7.658150226823134,7.5107698780494205,1.0019898784182835,1.1524349526233026,0.07237757426120571,0.0723272438499764,0.08624524940874218,0.002403846153846154,0.004807692307692308,0.015523632993512494,0.056253861600247375
holdout_2025,3456,179,off,naive,416,0.7980769230769208,0.6706730769230751,1.0076532518558428,0.20539656197675893,0.07304945352278441,0.06676878831400807,0.07199104824818907,7.405374160972023,8.319439082930817,1.3147024009695938,1.4491805969333411,0.09305531542158273,0.09305531542158273,0.10979269461436157,0.0,0.0,0.01324528884769847,0.04402224281742371
holdout_2025,3456,179,off,hybrid,416,0.8870192307692282,0.8076923076923054,0.8706943279357268,0.16895670138966798,0.07338192737180818,0.0669528880923223,0.07241041361019046,6.688280384881915,8.228263595463668,0.9985327456345965,1.1477161389633412,0.07678382437675026,0.07678382437675026,0.07860506790978787,0.0,0.004807692307692308,0.016942771084337376,0.05828120172999712
holdout_2025,3456,179,market_only,naive,416,0.834134615384613,0.7235576923076903,0.9705104671486442,0.19727706862610006,0.07345689284072757,0.0671875510242371,0.0709651424318033,7.651533638180614,8.436679916439935,1.3073869450525633,1.4462419045991892,0.09710953196543325,0.09710953196543325,0.11367034062857231,0.0,0.0,0.011671686746987937,0.0406723046030277
holdout_2025,3456,179,market_only,hybrid,416,0.8966346153846128,0.8149038461538438,0.8565111429930533,0.16545573968351635,0.07398980402007548,0.06741569730480089,0.0711453791753522,7.061081544291532,8.258781504180146,0.9997161761510626,1.1523441605863753,0.08131175299004113,0.08131175299004113,0.07861448450169668,0.0,0.004807692307692308,0.014616156935434027,0.05223779734321926
holdout_2025,3456,179,market_and_assets,naive,416,0.8317307692307668,0.7163461538461519,0.9960737703048517,0.20147626436246702,0.07523765309569778,0.06792669591936047,0.07216850996334342,7.7004536374486845,8.144457263002916,1.3075963046313552,1.468745293335788,0.09492025207605553,0.09492025207605553,0.11305631720183447,0.0,0.0,0.01159445474204509,0.039880676552363485
holdout_2025,3456,179,market_and_assets,hybrid,416,0.8798076923076897,0.8245192307692284,0.8817990463137038,0.17044037010775684,0.0753076313609139,0.06790106440221114,0.07205587241728724,7.155123674780489,7.992102267346191,1.002067968727968,1.1751628221199306,0.07964420815850715,0.0794394183824185,0.0840354425500058,0.007211538461538462,0.004807692307692308,0.014799582947173292,0.051175857275255074
holdout_2025,3456,180,off,naive,416,0.8413461538461514,0.7499999999999979,0.9286419648996675,0.18553124160235687,0.0733874989989506,0.06675325833002745,0.0699377695458379,8.844128868914732,9.201031609381062,1.2179372849787906,1.4848254485145076,0.11460995523783607,0.11460995523783607,0.15847402035961144,0.0,0.0,0.013834182885387687,0.0472563330244055
holdout_2025,3456,180,off,hybrid,416,0.867788461538459,0.8245192307692284,0.8607560135860214,0.1663665422718352,0.07370614317946916,0.06704628724212079,0.07004017291294537,8.396538477283507,9.163073154643815,0.9984821401959475,1.2749507059651068,0.10198244968001875,0.10198244968001875,0.11965892458757514,0.0,0.004807692307692308,0.017155159097930195,0.05730614766759366
holdout_2025,3456,180,market_only,naive,416,0.7572115384615363,0.6249999999999983,1.0581723418041304,0.21697634097577356,0.07293103270124475,0.06609608866245825,0.06937072828791156,8.194973722428522,8.436076453597858,1.4095603989304066,1.6753262723070723,0.0804136989261853,0.0804136989261853,0.07832013305014927,0.0,0.0,0.012067500772320034,0.04558619091751641
holdout_2025,3456,180,market_only,hybrid,416,0.81730769230769,0.7451923076923056,0.905704630403203,0.17573481045396813,0.07324863983577712,0.06590180008154554,0.06865223280933798,8.37787346008888,7.841822311932302,1.003213384509523,1.2855887594054165,0.06300232393533757,0.06238300157116521,0.10932191089127154,0.014423076923076924,0.004807692307692308,0.018217099165894386,0.06644848625270329
holdout_2025,3456,180,market_and_assets,naive,416,0.7764423076923055,0.6610576923076905,1.0798907896974008,0.21908818557589102,0.07607351250112833,0.0682969521024769,0.07052715278837488,7.448332979345335,7.714752458203696,1.405992070051427,1.512653350716524,0.08117815901854628,0.08117815901854628,0.07841766454073279,0.0,0.0,0.012521238801359268,0.04439874884152012
holdout_2025,3456,180,market_and_assets,hybrid,416,0.8365384615384591,0.7788461538461516,0.9267623625056974,0.17750866424320855,0.07562294118780971,0.06763421484682006,0.06977348004465614,7.616832646409491,7.158771309817573,1.0042189420255958,1.1230372860265203,0.06338370115492836,0.06293787876033745,0.10694226137238995,0.004807692307692308,0.004807692307692308,0.0180143651529194,0.06555066419524272
holdout_2025,3456,181,off,naive,416,0.8749999999999974,0.752403846153844,0.9431579881012145,0.19031058274742255,0.07321174703724796,0.06728722908798201,0.07041125895619922,8.564841961051988,8.409015236568651,1.30863354041546,1.4568493405288834,0.08881022120282814,0.08881022120282814,0.11103952399215303,0.0,0.0,0.011401374729687969,0.04450494284831655
holdout_2025,3456,181,off,hybrid,416,0.8894230769230743,0.8461538461538437,0.835748424601788,0.1610544714739107,0.073530054270014,0.06779179339361043,0.07050377470724513,8.406392715947899,8.060030562613557,0.9977267409191926,1.153474235527244,0.07423719544183843,0.0741483012138778,0.07889479157735692,0.002403846153846154,0.004807692307692308,0.015108510966944683,0.06071400988569685
holdout_2025,3456,181,market_only,naive,416,0.8245192307692284,0.6778846153846135,1.0583161433811386,0.21777313978440474,0.0725172189866902,0.06764549814817622,0.06888320852700709,7.45678786934479,8.29003625442287,1.4502433953915463,1.5939248843248763,0.07304357292066437,0.07304357292066437,0.07320140890308399,0.0,0.0,0.01132414272474512,0.03906974050046354
holdout_2025,3456,181,market_only,hybrid,416,0.867788461538459,0.8124999999999977,0.8486520221585724,0.1646906951738036,0.07251707686578139,0.06848894524336642,0.06754329236160996,7.087450154193858,7.838251776562438,1.00143743995344,1.1552772192466116,0.057008489410995664,0.05491481133720892,0.13546811363973277,0.0360576923076923,0.004807692307692308,0.01659522706209453,0.05789504170528289
holdout_2025,3456,181,market_and_assets,naive,416,0.8076923076923054,0.6442307692307675,1.1138932509035406,0.2301776640553943,0.07621144402085368,0.0691513076715211,0.06862353252656939,7.771731330659204,8.598763339043705,1.4609163717456954,1.7139024443442188,0.07825628729747516,0.07825628729747516,0.07228334270528039,0.0,0.0,0.01178753475440221,0.039880676552363506
holdout_2025,3456,181,market_and_assets,hybrid,416,0.8389423076923053,0.7644230769230748,0.9021390242992067,0.17464093186938612,0.07600373104431389,0.06974559760939393,0.06739379011876874,7.424493494198177,7.969100109160337,1.006333571980889,1.2712801724174558,0.05912067349733577,0.05867407821224939,0.14279529199873278,0.033653846153846145,0.004807692307692308,0.017077927092987343,0.059381757800432734
holdout_2025,3456,182,off,naive,416,0.8028846153846131,0.6610576923076905,1.0099761433198204,0.20621502524694565,0.07429122066182907,0.06706141852932672,0.07122402036126699,7.738165022473358,8.49731497873191,1.3076347435583056,1.4215893882830966,0.09951295026288016,0.09951295026288016,0.11195440979020264,0.0,0.0,0.013419060858819878,0.04213005869632391
holdout_2025,3456,182,off,hybrid,416,0.8894230769230743,0.8149038461538438,0.8691398064613641,0.1697736825399537,0.0747595568151632,0.06729195884447754,0.07158291096201821,6.880373858226775,8.531349035636847,0.9957015922019024,1.1176681118350607,0.08332604604045361,0.08331483371370306,0.08051285860081644,0.002403846153846154,0.004807692307692308,0.01855498918751934,0.05373416743898693
holdout_2025,3456,182,market_only,naive,416,0.8389423076923053,0.7331730769230749,0.9675247195086998,0.19607702602541205,0.0739556970780954,0.06698618966447839,0.07140207345723977,8.207073297744126,8.393289900733688,1.300327351148065,1.4191280646903366,0.10045004720514107,0.10045004720514107,0.115423909384935,0.0,0.0,0.011662032746370081,0.043973972814334406
