window,seed,ticker,scenario,method,n_paths,median_variance_ratio_generator,median_variance_ratio_observed,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
holdout_2025,3456,CRM,off,naive,250,1.3998142096123054,1.745731645061816,0.684,0.756,1.0876547641048913,0.21429493430780872,0.05877883205404874,0.06163753217745017,0.0693430328509285,6.1115155776023995,4.704052801728741,1.434815871293205,1.782063223006367,0.10598344938924102,0.10598344938924102,0.11375301234230863,0.0,0.0,0.0027148594377510034,0.038168674698795306
holdout_2025,3456,CRM,off,hybrid,250,1.0085808378229055,1.2250222046051953,0.948,0.936,0.7969419721868515,0.15701731212244027,0.058939428080917365,0.061655949822443726,0.0691527192476301,6.25177199972127,4.835563897496094,1.0076908964650155,1.275984679798665,0.0829566958590579,0.08202227171193212,0.12718200745587202,0.012,0.0,0.007293172690763053,0.06788755020080327
holdout_2025,3456,CRM,market_only,naive,250,1.3686068906907196,1.692455764075333,0.688,0.768,1.0609135178773104,0.20902624630793168,0.05853995863841998,0.06081482935178192,0.06893548733855984,5.997509293797278,4.592146694691119,1.416245180014006,1.7638191586238048,0.10326329513012089,0.10326329513012089,0.12774684541805528,0.0,0.0,0.003405622489959841,0.03839357429718885
holdout_2025,3456,CRM,market_only,hybrid,250,0.9937331160873931,1.2224654635878867,0.948,0.936,0.7733909838008426,0.1523771839534462,0.06005861070561095,0.06154473388581296,0.06912386999886731,6.1974134211797764,4.793044031002696,0.997410431205882,1.2654670360596736,0.08331896820542302,0.08047237426941588,0.1286116283434563,0.02,0.0,0.00883534136546185,0.06703614457831329
holdout_2025,3456,CRM,market_and_assets,naive,250,1.3914511529820963,1.6736061852549597,0.68,0.728,1.104147751555924,0.2175444614362695,0.06284058866696741,0.06319616758637171,0.06962334104786731,5.531603332608971,4.14618814863721,1.4317442400803106,1.7605150662961633,0.09870546375231919,0.09870546375231919,0.12335588252868505,0.0,0.0,0.002971887550200805,0.037526104417670784
holdout_2025,3456,CRM,market_and_assets,hybrid,250,0.9985855707203927,1.154584866711137,0.892,0.896,0.812356104171294,0.1600542779961993,0.06473225916570229,0.06407745834719558,0.0698922600275237,6.064928227056201,4.654047285054378,1.0008592637323683,1.260395232242575,0.07885519353836201,0.07633432547664905,0.1352340379815818,0.028,0.0,0.008417670682730931,0.0674538152610442
holdout_2025,3456,CSCO,off,naive,250,1.4732400629198037,1.6170329466695608,0.784,0.58,0.8744270307712715,0.2301916592043708,0.06610126853739594,0.06402329612411133,0.07643213466528403,6.3537239778061005,4.043946533403067,1.5068702736619388,1.6436316217471838,0.07748317800251281,0.07748317800251281,0.15096384654458425,0.0,0.0,0.00785542168674701,0.03164658634538155
holdout_2025,3456,CSCO,off,hybrid,250,0.9927057330320483,1.0769383414149822,0.928,0.924,0.5239818167826297,0.13793746024951561,0.06603217055445766,0.06415509555856129,0.0764931462810138,6.81415688052846,3.990378443066186,0.9977719814880208,1.1144141461301442,0.05735898323834143,0.05538763789651723,0.15465528252520908,0.056,0.0,0.01240160642570284,0.047421686746988066
holdout_2025,3456,CSCO,market_only,naive,250,1.461000390034025,1.608241377484319,0.772,0.576,0.8781944775639974,0.23118343415832754,0.0665173419902456,0.06391981091473159,0.07542353339867268,5.9936251708919395,3.8523856925473337,1.5003444644202049,1.6401844549131916,0.07313734137754574,0.07313734137754574,0.15701192836231517,0.0,0.0,0.008048192771084354,0.031421686746987997
holdout_2025,3456,CSCO,market_only,hybrid,250,0.9981638840175698,1.0741513544898227,0.932,0.944,0.522816147803885,0.13763059956605342,0.06739096813514986,0.06464423915742239,0.07584158350272806,6.394829645108096,4.128387897099119,1.0000360661257444,1.114210995472821,0.05766216919346717,0.053816437134130604,0.14381497992854275,0.036,0.0,0.01297991967871489,0.0478714859437752
holdout_2025,3456,CSCO,market_and_assets,naive,250,1.4411997569578963,1.5941061996686106,0.744,0.576,0.9366954798776781,0.24658373894514013,0.07102764584035828,0.06719199539889154,0.07711963721484348,5.909799052082024,3.560093740211612,1.5033466417278585,1.698635263818551,0.07982258458757524,0.07982258458757524,0.16482909533588042,0.0,0.0,0.008433734939759057,0.032160642570281145
holdout_2025,3456,CSCO,market_and_assets,hybrid,250,0.996569721352736,1.0615748292419718,0.888,0.892,0.6010922273591908,0.1582366650177999,0.07237110640704097,0.06783881195512359,0.077035731298284,6.387435916033188,4.013312554336765,0.9970657705742416,1.1758894338265693,0.06704576925800504,0.058272005694504636,0.15488243867086599,0.068,0.0,0.013124497991967897,0.047469879518072376
holdout_2025,3456,CSX,off,naive,250,1.4613422255787936,1.9930894105887562,0.604,0.144,1.1901816248820465,0.31893948189272503,0.07094756384610282,0.06337012505970688,0.06780427916632888,6.254534664138406,3.8748026879837547,1.492732024017767,2.0660869921224134,0.07699682169819252,0.07699682169819252,0.12676944648697766,0.0,0.0,0.004851405622489969,0.025172690763052234
holdout_2025,3456,CSX,off,hybrid,250,0.9949198200703295,1.309371905314621,0.98,0.892,0.6102847972871341,0.16354135619683707,0.07157795707747568,0.06343423492150041,0.06771220770828686,6.51542384316175,3.689229605618369,0.9976002050942261,1.4147818274532278,0.057615189817831924,0.05629328314504901,0.1478407718982451,0.036,0.0,0.0077429718875502325,0.045622489959839446
holdout_2025,3456,CSX,market_only,naive,250,1.4244359635042052,1.967141593540243,0.624,0.184,1.1747565416848278,0.31480593795268896,0.07160415183595939,0.06286451009249523,0.06742807774080818,6.494405115932811,4.031000058758832,1.483570392056377,2.044589048212654,0.0871167300049065,0.0871167300049065,0.14400422690228612,0.0,0.0,0.004787148594377522,0.02555823293172693
holdout_2025,3456,CSX,market_only,hybrid,250,0.9932693410089436,1.315021485241707,0.964,0.908,0.6248648874008662,0.16744846271705727,0.07333745871320799,0.06361715834001462,0.06722751866817053,7.286081935485585,4.403958752832454,0.9896983070399641,1.4053113973543532,0.07252694716595526,0.06490990039489952,0.15830636021611227,0.072,0.0,0.008546184738955858,0.0453172690763053
holdout_2025,3456,CSX,market_and_assets,naive,250,1.428210703107338,1.9851674489854774,0.652,0.16,1.220244394991585,0.3269955668822295,0.07318874556424977,0.06398501038008245,0.06758877634089622,6.483772810473936,3.908979793242297,1.484217966186597,2.123138142740715,0.08512826161053372,0.08512826161053372,0.14460413456748544,0.0,0.0,0.00496385542168676,0.024755020080321304
holdout_2025,3456,CSX,market_and_assets,hybrid,250,0.9977560073743494,1.3389073403521945,0.932,0.884,0.6864108607945167,0.18394127394551155,0.07516365096900587,0.06507357239921757,0.06751938891057467,7.205286136187555,4.253839442719331,0.9960235503541852,1.480042852797956,0.0692362648811791,0.06293566240060638,0.15978379645802662,0.064,0.0,0.00877108433734943,0.04412851405622498
holdout_2025,3456,CTAS,off,naive,250,1.5618064860725545,2.044005409716342,0.852,0.364,1.0642571615405865,0.30658130663667793,0.09059625219760432,0.07264744318401929,0.07888788778687768,6.249225096881171,2.696254926774226,1.5981197643071108,2.1200368667484177,0.07387566652439087,0.07387566652439087,0.1555501842419751,0.0,0.0,0.0038875502008032274,0.017783132530120514
holdout_2025,3456,CTAS,off,hybrid,250,0.9983186241902965,1.318328403607211,0.784,0.792,0.6446878465856606,0.1857156799329469,0.0913565823480602,0.07303541425539901,0.07925954103620296,6.852765620713105,3.113575420028892,0.996876077189008,1.3717538973207486,0.06183929264891584,0.04946475097475205,0.17863397689613533,0.14,0.0,0.006666666666666689,0.040048192771084394
holdout_2025,3456,CTAS,market_only,naive,250,1.5225603008374475,2.0504538543850606,0.812,0.38,1.0548329214998011,0.30386645920113964,0.08950575264988511,0.07225531513961699,0.07886216629812504,6.518048637809581,2.836254202659289,1.5807568311094142,2.1081486404256333,0.07637675994528642,0.07637675994528642,0.1621128864680495,0.0,0.0,0.004273092369477931,0.018248995983935794
holdout_2025,3456,CTAS,market_only,hybrid,250,0.9986093489499959,1.3393763763019941,0.828,0.796,0.6341936958932516,0.18269262258592006,0.09120355066671852,0.07316404238242126,0.07920345274030471,7.3472825618503945,3.5802773539512085,0.9957054194492275,1.3668148609121424,0.06111813412574575,0.051862420336083175,0.17454260854557282,0.144,0.0,0.006763052208835365,0.03929317269076313
holdout_2025,3456,CTAS,market_and_assets,naive,250,1.50821362204811,2.1465945575771403,0.796,0.304,1.136814357145466,0.3274829088417656,0.09244900508112357,0.07466028157256949,0.07837257551742123,7.058591689952404,3.6063293674147308,1.5697707099926541,2.227057683097723,0.07546868912479197,0.07546868912479197,0.1724523204095867,0.0,0.0,0.0039839357429719046,0.01763855421686752
holdout_2025,3456,CTAS,market_and_assets,hybrid,250,0.9976770800079748,1.4065003014919772,0.816,0.824,0.6828598645625171,0.1967119199125426,0.094197249060065,0.07566894289779,0.07837552528848647,7.384097454896881,3.8062849643869145,1.0018629263081091,1.47923550421177,0.059613427390650175,0.05102440629327752,0.17158912248878075,0.092,0.0,0.006152610441767093,0.03638554216867476
holdout_2025,3456,CTSH,off,naive,250,1.2842620949376662,2.345941390437253,0.552,0.468,1.25722508670044,0.30472042103589764,0.0594621270068112,0.0569412315899015,0.06975637317483398,30.06049637268568,25.571363975121667,1.3521389392478709,2.9655692092411,0.11209905877621452,0.11209905877621452,0.10619435377562889,0.0,0.0,0.005831325301204831,0.03630522088353418
holdout_2025,3456,CTSH,off,hybrid,250,0.9992207248696068,1.8031672551328874,0.78,0.764,0.940907866372895,0.22805291131249314,0.05954337932499246,0.05718067035811158,0.0697938028582514,28.237950207397876,23.35788490773218,1.0008961631791804,2.4044248971376514,0.096673364058716,0.09440844345964115,0.16820144569655746,0.04,0.0,0.009461847389558244,0.04573493975903624
holdout_2025,3456,CTSH,market_only,naive,250,1.2803772419267914,2.374422356618618,0.524,0.392,1.2579913513082588,0.30490614471926186,0.05924380527513884,0.057193539681357444,0.06984461789316133,29.78741898646918,25.49699158101847,1.3428916120407852,2.9567725756073036,0.09942875535632116,0.09942875535632116,0.10894810135422839,0.0,0.0,0.005991967871485952,0.036417670682730954
holdout_2025,3456,CTSH,market_only,hybrid,250,1.001478904480956,1.8355792977720107,0.72,0.744,0.9452895247055467,0.22911491746086315,0.06010904589635312,0.05801386739058971,0.07015660598552259,28.043580185823362,23.423845430996824,0.9988736461802625,2.4025247942165104,0.08547832041974683,0.08254657075638062,0.1723681568886713,0.044,0.0,0.010072289156626503,0.04629718875502015
holdout_2025,3456,CTSH,market_and_assets,naive,250,1.3035547856622012,2.2655571363829523,0.552,0.424,1.3137819706133358,0.3184284178462751,0.06162338333143854,0.05854769091512278,0.0705543903824236,27.28739598066867,22.947130454407947,1.3522834825675738,3.1928801659461143,0.10041168398468715,0.10041168398468715,0.10755878092361545,0.0,0.0,0.006506024096385554,0.035742971887550254
holdout_2025,3456,CTSH,market_and_assets,hybrid,250,1.0020598615357295,1.7407244436590186,0.788,0.808,0.9903737374656364,0.2400422211232345,0.06273735382665986,0.05920488654256738,0.07077668106454851,25.734794662448184,21.16755542881163,0.998783713049588,2.638579024833131,0.08473125320650775,0.08421554407489504,0.17820606114220847,0.024,0.0,0.01040963855421687,0.04459437751004021
holdout_2025,3456,CVS,off,naive,250,1.2404638040763878,0.9166942230485682,0.848,0.892,0.7520036674923184,0.15153328440058914,0.06526904938954567,0.06377319791120054,0.07388969767092954,6.680412591290196,4.8230326935568195,1.260335965087329,0.9458101407317308,0.07606644707296717,0.07606644707296717,0.05957015970156141,0.0,0.0,0.012787148594377505,0.044080321285140646
holdout_2025,3456,CVS,off,hybrid,250,1.007609085020046,0.7328821695043004,0.704,0.72,0.8153713836917599,0.1643022622337512,0.06538866258424761,0.06384828913537349,0.07409946271827787,6.432302743525041,4.99144183233914,1.007589563067354,0.7674839151846655,0.06635911842627924,0.06635911842627924,0.08262202768020509,0.0,0.0,0.015967871485943766,0.0533333333333335
holdout_2025,3456,CVS,market_only,naive,250,1.2192655783146171,0.8898552379338152,0.84,0.9,0.7536121844511968,0.15185741029030145,0.06524205205435236,0.06361592105022856,0.07383490797108122,6.698889399171565,4.926701251268978,1.2464978224485295,0.9357992740565841,0.07500177662650459,0.07500177662650459,0.06685981886075046,0.0,0.0,0.013445783132530113,0.044064257028112536
holdout_2025,3456,CVS,market_only,hybrid,250,0.993403503166334,0.714354916736569,0.716,0.752,0.8194202842105734,0.16511814016141202,0.06613029009506546,0.06406352627708002,0.07399462906712674,6.504412684569847,5.076544415520589,0.9983665984739568,0.7606984286219829,0.0654991142514937,0.0654991142514937,0.08832484435700388,0.0,0.0,0.01670682730923694,0.05418473895582346
holdout_2025,3456,CVS,market_and_assets,naive,250,1.208250694738061,0.9460303252095476,0.78,0.856,0.7831275083965055,0.1578049264673097,0.06954203316266853,0.06544758109322575,0.07355927485096446,7.874831097878857,4.954760798928106,1.2350264761955296,0.9896044354912933,0.08760897303880802,0.08760897303880802,0.07025804527307528,0.0,0.0,0.0134136546184739,0.044369477911646665
holdout_2025,3456,CVS,market_and_assets,hybrid,250,0.9989857085741439,0.7571178537618515,0.672,0.708,0.8358950083165911,0.16843789664837602,0.07037014592033086,0.06589422265876797,0.07387684044664593,7.66606451405036,5.168755668969017,0.9988005749304643,0.814347205306535,0.07794959770617402,0.07785611737308824,0.08513164113361608,0.004,0.0,0.016321285140562237,0.05371887550200822
holdout_2025,3456,CVX,off,naive,250,1.3468605191989336,1.8876480465960368,0.76,0.332,1.1519300207435945,0.2938755184789174,0.07041060160841606,0.05984552361770725,0.08084797511603203,8.80417600026613,5.126231054980305,1.3822239562191516,1.999512747789848,0.0904918590242589,0.0904918590242589,0.10808355655076025,0.0,0.0,0.01135742971887554,0.02204016064257032
holdout_2025,3456,CVX,off,hybrid,250,0.9917689783011487,1.3853869589801882,0.928,0.796,0.7652899261695179,0.19523753161201737,0.07013120052918706,0.059779675030273524,0.08086219799917879,8.513313617433878,4.462786157236919,0.9929659050223552,1.483628547862149,0.07203301725633499,0.07151964611099669,0.1443146388606837,0.016,0.0,0.013188755020080368,0.03627309236947797
holdout_2025,3456,CVX,market_only,naive,250,1.3558997051183699,1.9246299323811105,0.716,0.304,1.1609604823586837,0.29617933168062965,0.07100826442915296,0.05989414138164299,0.08012589301631927,9.27754986846474,5.38625589590255,1.3905918147261938,2.0158686539123396,0.08695156086786605,0.08695156086786605,0.10625357494184876,0.0,0.0,0.011244979919678747,0.021927710843373537
holdout_2025,3456,CVX,market_only,hybrid,250,1.0035445656477904,1.3886855183128743,0.896,0.788,0.7711365959474799,0.19672910929593293,0.07116794190918646,0.06024838418816042,0.08009997664873507,8.937055839496557,5.066084691263365,1.003164186962649,1.4993663398576749,0.07278060574134024,0.06977575207782268,0.12687568493760717,0.016,0.0,0.013204819277108483,0.03641767068273098
holdout_2025,3456,CVX,market_and_assets,naive,250,1.3488737755462803,1.9026491297277417,0.736,0.348,1.20146700119966,0.3065131835742404,0.07317224921091053,0.06094441605910728,0.08030714568911188,9.090966654255608,5.563685912189915,1.3816226984252915,2.0786399634683246,0.08780709361830538,0.08780709361830538,0.10822095291713361,0.0,0.0,0.01100401606425706,0.022281124497992005
holdout_2025,3456,CVX,market_and_assets,hybrid,250,1.0020561297864174,1.3636701844086436,0.92,0.82,0.8132514856685519,0.20747328197099982,0.07322195949607861,0.06096882181114934,0.0804291047112458,9.042147503420745,5.359105359001688,1.000766803894603,1.564488551457808,0.07063912778401801,0.07034682541045022,0.13808707961848146,0.012,0.0,0.012835341365461899,0.03670682730923696
holdout_2025,3456,CZR,off,naive,250,1.1619704856287187,2.144297406952486,0.892,0.836,1.9042989970462034,0.23660969859703496,0.06745121762471992,0.06421164459836882,0.06385402840924595,22.939392137265795,18.61009269169782,1.1835454812584303,2.3842753239256744,0.20190876236702873,0.20190876236702873,0.06318233770019334,0.0,0.0,0.005863453815261069,0.024610441767068333
holdout_2025,3456,CZR,off,hybrid,250,1.0043575528400543,1.8233279268593474,0.888,0.912,1.5804589241129785,0.19637247630724525,0.06757753031517463,0.06436420462006204,0.06384842040580989,22.09121443663717,17.750526805870567,1.001410686493139,2.076883416976295,0.18463371098901185,0.18463371098901185,0.08349792543156258,0.0,0.0,0.007004016064257053,0.031823293172690836
holdout_2025,3456,CZR,market_only,naive,250,1.1569056630333943,2.150097077458965,0.904,0.844,1.877941340675236,0.23333475220503833,0.067672697826307,0.06427092467902207,0.06393037466837505,22.96308150053209,18.551805031320523,1.1842306921886174,2.383277220542306,0.21958611015408494,0.21958611015408494,0.06266827185787392,0.0,0.0,0.00557429718875504,0.025124497991967955
holdout_2025,3456,CZR,market_only,hybrid,250,1.0016238899452092,1.847851094808901,0.904,0.928,1.5604312957700275,0.19388403772003313,0.06823145483139705,0.06460927751075642,0.06398608425274958,22.20306863133552,17.770290269565876,1.0027681833462678,2.078763976603744,0.20233707603047313,0.20165135619243496,0.08080819466397038,0.004,0.0,0.0067469879518072505,0.03169477911646594
holdout_2025,3456,CZR,market_and_assets,naive,250,1.147187279469979,2.265464380557205,0.864,0.784,2.035903588954325,0.2529616070282569,0.06692987416411107,0.0640768169290678,0.06479326254816371,23.523788929274943,19.364422460069218,1.176155580876818,2.581055628693246,0.19937804093442102,0.19937804093442102,0.06240065582827656,0.0,0.0,0.005349397590361463,0.02477108433734947
holdout_2025,3456,CZR,market_and_assets,hybrid,250,1.0026005278482328,1.9534504260349959,0.896,0.896,1.7154939565431744,0.21315061796089724,0.06704711852786471,0.06430972619700097,0.06493267571186892,22.802641089257516,18.613945981347467,1.002769356353763,2.276456979927432,0.18486645610112423,0.18486645610112423,0.08107175424910376,0.0,0.0,0.006425702811244999,0.031052208835341422
holdout_2025,3456,D,off,naive,250,1.1899992706989382,1.1816924741240262,0.976,0.984,0.4461295000329905,0.12314322157018347,0.0715727091304277,0.0717269019530187,0.07930180345212191,8.822288702056452,6.542654775865205,1.2123308788298846,1.2323436075038554,0.06519536948131131,0.06519536948131131,0.058115959086452264,0.0,0.0,0.016610441767068284,0.054730923694779256
holdout_2025,3456,D,off,hybrid,250,1.0045903344086522,0.9841224306610347,0.98,0.96,0.4588131255559238,0.12664422858265018,0.07149293525421772,0.07178046029876828,0.0793151720183478,8.479366352060843,6.156059416096328,1.0011438488355737,1.0353382857895812,0.05835223047659072,0.05835223047659072,0.07638528010291745,0.0,0.0,0.020000000000000028,0.06867469879518077
holdout_2025,3456,D,market_only,naive,250,1.2012592372216873,1.1674819455756085,0.992,0.988,0.4462120686610394,0.1231660126361359,0.07240670914898413,0.07164719020227538,0.07914451318524711,9.178018657742593,6.877760893580362,1.2119676877756822,1.2317882542746315,0.07297426722812812,0.07297426722812812,0.05935711026245139,0.0,0.0,0.01680321285140563,0.05538955823293184
holdout_2025,3456,D,market_only,hybrid,250,1.005384194623472,0.9769503113775655,0.988,0.968,0.4660265909960117,0.12863533065707466,0.07312696207686402,0.07205636829142505,0.07916756601645378,8.866078040714529,6.534487086805022,1.0027353984059777,1.0368605841742629,0.06584894387694054,0.06584894387694054,0.07954810462901804,0.0,0.0,0.020000000000000042,0.06992771084337356
holdout_2025,3456,D,market_and_assets,naive,250,1.1888556439095415,1.1783406266421972,0.968,0.964,0.4793604070206733,0.132315806978366,0.07655593294561001,0.07448546299552973,0.08035773439494745,8.553891587201297,6.086592280299527,1.2072832089536094,1.281526443917582,0.06766136656088909,0.06766136656088909,0.06147083548001946,0.0,0.0,0.016321285140562258,0.05482730923694795
holdout_2025,3456,D,market_and_assets,hybrid,250,1.000668592121806,0.9748547467479518,0.952,0.948,0.49389019997445943,0.13632640370632199,0.07666037680053096,0.07451822620175869,0.08035474310358837,8.337400102111394,5.8488586712008575,1.002461099810795,1.086537583690445,0.061317605616432014,0.061317605616432014,0.0801796674104766,0.0,0.0,0.019710843373494016,0.06759839357429724
holdout_2025,3456,DAL,off,naive,250,1.342675086697388,0.8242101932218711,0.988,0.992,0.8706044079006097,0.11003184395911045,0.08210952335305903,0.06925240100529596,0.07749976189538091,7.1137791933622845,5.454230738989978,1.3618662408061033,0.8877475738900632,0.12236736462875882,0.12236736462875882,0.08809088642991486,0.0,0.0,0.01244979919678718,0.05726907630522103
holdout_2025,3456,DAL,off,hybrid,250,1.002794827416202,0.6050454355999954,0.968,0.836,1.244404549801796,0.1572747920906804,0.08232404678788599,0.06954156433332692,0.07724047410287761,7.01405331598165,5.323886249368279,1.0011526593179296,0.6735717073307741,0.10010833460346048,0.10010833460346048,0.12294614782484649,0.0,0.0,0.01795983935742976,0.08314859437751007
holdout_2025,3456,DAL,market_only,naive,250,1.326540578452481,0.8194279062355918,0.996,0.996,0.8689938780007083,0.10982829620190936,0.08138848618181854,0.06884982737669966,0.07849932126860727,7.400581850918718,5.439936976348069,1.3566459435813116,0.8838931527330952,0.10396477439926868,0.10396477439926868,0.09659611774149299,0.0,0.0,0.012626506024096412,0.05815261044176719
holdout_2025,3456,DAL,market_only,hybrid,250,0.9968786265422085,0.6074713481411216,0.944,0.864,1.2334449910681233,0.15588966189204964,0.0818432754294187,0.06928914189509645,0.07830051237918571,7.681466292786151,5.669559917595417,0.9997445989962844,0.672415356849506,0.0879979830509501,0.08518427015513862,0.1257237633154742,0.016,0.0,0.017799196787148634,0.0851244979919679
holdout_2025,3456,DAL,market_and_assets,naive,250,1.3171455897946727,0.8337873636231146,0.972,0.98,0.9266363419826441,0.11711347250554602,0.08483604298390848,0.07115867730499181,0.07965988913493757,6.4822415044618165,4.4950105368058155,1.3429295573887834,0.8949120001221469,0.1145856841816432,0.1145856841816432,0.09855065645156139,0.0,0.0,0.012305220883534175,0.05678714859437763
holdout_2025,3456,DAL,market_and_assets,hybrid,250,0.9958370141103315,0.6185633918992464,0.94,0.836,1.2689811480634465,0.16038091974226512,0.08540228509920295,0.07148919130261316,0.079360817944136,6.612544676472371,4.796924848337104,0.9950459187934744,0.6842231241496836,0.09824618169721515,0.09549107510835708,0.12305781189795856,0.012,0.0,0.017349397590361467,0.08210441767068276
holdout_2025,3456,DE,off,naive,250,1.3548990074287812,1.4110222428969164,0.964,0.932,0.7625581127928414,0.17401538379766968,0.07249737797155392,0.06527528079845672,0.0714325280994802,4.777690063865074,2.1617034975666267,1.3911144666633053,1.4743823386149923,0.08832877081605842,0.08832877081605842,0.09448991445127122,0.0,0.0,0.00841767068273094,0.026072289156626564
holdout_2025,3456,DE,off,hybrid,250,0.9995896978434129,1.0272831643150995,0.936,0.944,0.568238162976949,0.12967166745726982,0.07236438564614735,0.06516414247046458,0.07152155868338902,4.945302178847323,2.2489931884725247,0.9991869437091507,1.0728775101171453,0.07011214205810601,0.06988321419462022,0.11057050074848584,0.004,0.0,0.012401606425702847,0.040160642570281214
holdout_2025,3456,DE,market_only,naive,250,1.3515862428504464,1.4656616030740093,0.968,0.944,0.7616474370565727,0.17380756804552777,0.07128680186690389,0.06495350774482145,0.07135047290305434,4.911396858934091,2.39284893443121,1.3943471337887614,1.475809608971425,0.08283621462219931,0.08283621462219931,0.09926559257554814,0.0,0.0,0.008867469879518088,0.02541365461847394
holdout_2025,3456,DE,market_only,hybrid,250,1.007652182796385,1.04222945868807,0.972,0.96,0.5607186737845511,0.12795572374645503,0.07219477477257541,0.06534359420462713,0.07138194762956586,5.315922067651767,2.751545870755978,1.003878652190843,1.07708090425693,0.0675776139143129,0.06595610618384545,0.11354297739219835,0.016,0.0,0.012385542168674725,0.03922891566265068
holdout_2025,3456,DE,market_and_assets,naive,250,1.3340106510597263,1.4203031012063612,0.948,0.932,0.8031791529768367,0.18328508505622643,0.07286598402963135,0.06491259106831006,0.07178834520391102,4.542910453755354,2.139243387798523,1.375389580135781,1.5068770802457845,0.08032005636919876,0.08032005636919876,0.10535054787423109,0.0,0.0,0.008401606425702824,0.025044176706827365
holdout_2025,3456,DE,market_and_assets,hybrid,250,0.9927881467230253,1.0452429083227504,0.952,0.944,0.605557673360593,0.13818796124997018,0.0731564684390624,0.0651347184172634,0.07168943777703449,4.937893484096361,2.5434019350227812,0.9967622770919047,1.1116344842247665,0.06506075882809464,0.06403395741668087,0.11223062404173938,0.02,0.0,0.012032128514056254,0.03784738955823298
holdout_2025,3456,DG,off,naive,250,1.1177423391075443,0.7117133945366058,0.988,0.92,1.1194660070330171,0.1861560010566203,0.05689862338262084,0.05507544871202716,0.06493029679692182,18.338905534420785,12.777557650329229,1.1238476853411992,0.7796008164625864,0.09460544576361936,0.09460544576361936,0.044959996582254476,0.0,0.0,0.01892369477911649,0.07429718875501987
holdout_2025,3456,DG,off,hybrid,250,0.9968540613113087,0.6343059172117326,0.92,0.656,1.24606025108085,0.20720735775765062,0.05696620736205824,0.055135999291282795,0.0649919982193979,18.00827640503876,12.526421867686032,1.0004914273318974,0.7055953867703412,0.08924445592333992,0.08924445592333992,0.054072482227935585,0.0,0.0,0.022216867469879553,0.07969477911646564
holdout_2025,3456,DG,market_only,naive,250,1.111826717471426,0.7143999562566923,0.968,0.888,1.1198344158158762,0.18621726375270956,0.05676695491732493,0.05496174739889401,0.06426368881409297,18.706891692427117,13.098822778301956,1.1254546679088544,0.7816111643055582,0.09168461736343139,0.09168461736343139,0.04663949873756646,0.0,0.0,0.02006425702811248,0.07497188755020061
holdout_2025,3456,DG,market_only,hybrid,250,0.9986337162594179,0.6361248146165435,0.904,0.68,1.2464976157294045,0.2072800871245692,0.056927287234969114,0.05503251820751099,0.06429424894031285,18.445786088601842,12.87043313266528,1.0024679741922917,0.7082656724583086,0.08654672556724112,0.08654672556724112,0.056037965215905705,0.0,0.0,0.02340562248995988,0.08080321285140538
holdout_2025,3456,DG,market_and_assets,naive,250,1.1032214414892958,0.6987975812864553,0.972,0.876,1.1156638588032495,0.18552374183174752,0.05866390114473776,0.05520393687780668,0.06338546070991011,20.46650277706028,14.627694765154656,1.1157930057528114,0.8055107684055554,0.08599606033389286,0.08599606033389286,0.04497792027563384,0.0,0.0,0.01938955823293174,0.07460240963855398
holdout_2025,3456,DG,market_and_assets,hybrid,250,0.9976124701561193,0.6232531094202169,0.9,0.676,1.2358330946099212,0.2055066839195462,0.058813259704009434,0.05532710367906468,0.06350647030171479,20.129381347871288,14.33743260655704,0.9974287533668708,0.7324516861610467,0.08138704987771803,0.08138704987771803,0.05236975565381187,0.0,0.0,0.022200803212851443,0.07942168674698771
holdout_2025,3456,DGX,off,naive,250,1.238528607843203,1.2937571231879215,0.996,0.996,0.4966277777952946,0.13738126413829657,0.06334836793247647,0.0596231167807123,0.062071626258715366,5.747352552278496,2.747926202630771,1.2655662566515025,1.342245143755197,0.06633958364976007,0.06633958364976007,0.06856265117709837,0.0,0.0,0.008578313253012042,0.03850602409638552
holdout_2025,3456,DGX,off,hybrid,250,0.9982225587603848,1.0161640463847585,0.996,0.996,0.4024401023611507,0.11132629400586885,0.06356008423477967,0.05984164136897308,0.06195762340673816,5.5404435999305415,2.5369248208482973,0.9981530790119135,1.0750426978019585,0.057490207958600215,0.057490207958600215,0.09017578992486537,0.0,0.0,0.011791164658634555,0.04539759036144582
holdout_2025,3456,DGX,market_only,naive,250,1.2481844540320757,1.2846853373010365,1.0,0.984,0.49969040853217117,0.13822847426433643,0.06319690402847987,0.059608783911248485,0.06199465877399769,5.916637309302254,2.949389707752517,1.2641254982370167,1.3422478463435419,0.06801610074488401,0.06801610074488401,0.06892789523710247,0.0,0.0,0.008963855421686746,0.03930923694779114
holdout_2025,3456,DGX,market_only,hybrid,250,1.0032997962159493,1.0334426769498433,1.0,0.992,0.40890386198113243,0.11311435240167847,0.06402334034776058,0.06005541411181953,0.061988550336544705,5.827759084387795,2.848151880818004,1.000842899879337,1.0773556143576852,0.05943351534391458,0.05933823757783262,0.09101890630629493,0.004,0.0,0.01302811244979922,0.045991967871485996
