window,seed,ticker,enabled,n_paths,jump_active_rate,forced_fraction,abs_acf_mae25
holdout_2025,3456,A,false,250,0.0,0.0,0.0759992690933465
holdout_2025,3456,A,true,250,0.036,0.009012048192771084,0.08487668978902496
holdout_2025,3456,AAL,false,250,0.0,0.0,0.08140913618466493
holdout_2025,3456,AAL,true,250,0.032,0.01108433734939759,0.08848816991566676
holdout_2025,3456,AAP,false,250,0.0,0.0,0.06160649606085646
holdout_2025,3456,AAP,true,250,0.028,0.007325301204819276,0.06493240525589761
holdout_2025,3456,AAPL,false,250,0.0,0.0,0.1085172576014055
holdout_2025,3456,AAPL,true,250,0.032,0.010602409638554217,0.11418037545513669
holdout_2025,3456,ABBV,false,250,0.0,0.0,0.07896400403734237
holdout_2025,3456,ABBV,true,250,0.012,0.004449799196787149,0.08047837463956403
holdout_2025,3456,ABT,false,250,0.0,0.0,0.06898033752740529
holdout_2025,3456,ABT,true,250,0.04,0.010040160642570281,0.07598410460959641
holdout_2025,3456,ACN,false,250,0.0,0.0,0.06956813441244455
holdout_2025,3456,ACN,true,250,0.02,0.006104417670682732,0.07620379395562481
holdout_2025,3456,ADBE,false,250,0.0,0.0,0.06408488520027533
holdout_2025,3456,ADBE,true,250,0.048,0.014666666666666666,0.07479115261475855
holdout_2025,3456,ADI,false,250,0.0,0.0,0.08501406502958855
holdout_2025,3456,ADI,true,250,0.016,0.004144578313253012,0.08582681291169851
holdout_2025,3456,ADM,false,250,0.0,0.0,0.07168807126237071
holdout_2025,3456,ADM,true,250,0.02,0.004160642570281124,0.07438477355431075
holdout_2025,3456,ADP,false,250,0.0,0.0,0.06333954783203145
holdout_2025,3456,ADP,true,250,0.016,0.005188755020080321,0.06769544723034342
holdout_2025,3456,ADSK,false,250,0.0,0.0,0.06881773539277385
holdout_2025,3456,ADSK,true,250,0.036,0.008481927710843374,0.07586219149796992
holdout_2025,3456,AEE,false,250,0.0,0.0,0.07150129021667481
holdout_2025,3456,AEE,true,250,0.028,0.00925301204819277,0.07682067756690156
holdout_2025,3456,AEP,false,250,0.0,0.0,0.06844501251647225
holdout_2025,3456,AEP,true,250,0.012,0.0038714859437751006,0.0717628061468763
holdout_2025,3456,AES,false,250,0.0,0.0,0.0689945706472827
holdout_2025,3456,AES,true,250,0.004,0.0001606425702811245,0.06875138999722817
holdout_2025,3456,AFL,false,250,0.0,0.0,0.08214274984666076
holdout_2025,3456,AFL,true,250,0.024,0.0077429718875502,0.08545567861052014
holdout_2025,3456,AIG,false,250,0.0,0.0,0.09179114264505808
holdout_2025,3456,AIG,true,250,0.02,0.004674698795180723,0.09480617084579328
holdout_2025,3456,AIZ,false,250,0.0,0.0,0.06737236094795798
holdout_2025,3456,AIZ,true,250,0.02,0.0070522088353413654,0.07304460981827204
holdout_2025,3456,AJG,false,250,0.0,0.0,0.07639738057156896
holdout_2025,3456,AJG,true,250,0.024,0.007068273092369478,0.08381420454194015
holdout_2025,3456,AKAM,false,250,0.0,0.0,0.06214026619097774
holdout_2025,3456,AKAM,true,250,0.016,0.005734939759036145,0.06467189829136413
holdout_2025,3456,ALB,false,250,0.0,0.0,0.06162940635639963
holdout_2025,3456,ALB,true,250,0.024,0.0076947791164658635,0.07004370860743674
holdout_2025,3456,ALGN,false,250,0.0,0.0,0.055786594540747116
holdout_2025,3456,ALGN,true,250,0.016,0.0048032128514056225,0.05898060600520796
holdout_2025,3456,ALK,false,250,0.0,0.0,0.07091008325057217
holdout_2025,3456,ALK,true,250,0.032,0.010329317269076306,0.07320489463579927
holdout_2025,3456,ALL,false,250,0.0,0.0,0.06894907218224217
holdout_2025,3456,ALL,true,250,0.028,0.006586345381526104,0.07294363029972133
holdout_2025,3456,ALLE,false,250,0.0,0.0,0.06793221236620889
holdout_2025,3456,ALLE,true,250,0.016,0.004674698795180722,0.07199975163977103
holdout_2025,3456,AMAT,false,250,0.0,0.0,0.0670182332199372
holdout_2025,3456,AMAT,true,250,0.024,0.008465863453815262,0.07382293536510318
holdout_2025,3456,AMD,false,250,0.0,0.0,0.0712383545877772
holdout_2025,3456,AMD,true,250,0.016,0.004048192771084338,0.07363264973669914
holdout_2025,3456,AME,false,250,0.0,0.0,0.076648753616743
holdout_2025,3456,AME,true,250,0.024,0.008803212851405623,0.07874180584081505
holdout_2025,3456,AMGN,false,250,0.0,0.0,0.06377740880759142
holdout_2025,3456,AMGN,true,250,0.032,0.009285140562248996,0.07379077985080885
holdout_2025,3456,AMP,false,250,0.0,0.0,0.08861237848993633
holdout_2025,3456,AMP,true,250,0.028,0.008144578313253012,0.09294437478562603
holdout_2025,3456,AMT,false,250,0.0,0.0,0.06753618524563865
holdout_2025,3456,AMT,true,250,0.032,0.010714859437751002,0.07735883725783912
holdout_2025,3456,AMZN,false,250,0.0,0.0,0.08285548958477724
holdout_2025,3456,AMZN,true,250,0.032,0.009686746987951807,0.08902823673247935
holdout_2025,3456,AON,false,250,0.0,0.0,0.07556044205702966
holdout_2025,3456,AON,true,250,0.036,0.008080321285140562,0.07909172923203409
holdout_2025,3456,AOS,false,250,0.0,0.0,0.0691472520764667
holdout_2025,3456,AOS,true,250,0.008,0.002602409638554217,0.07067533201107111
holdout_2025,3456,APA,false,250,0.0,0.0,0.0711847813503409
holdout_2025,3456,APA,true,250,0.036,0.010698795180722892,0.0760308351479903
holdout_2025,3456,APD,false,250,0.0,0.0,0.07663105001043195
holdout_2025,3456,APD,true,250,0.02,0.006522088353413654,0.08129493157404442
holdout_2025,3456,APH,false,250,0.0,0.0,0.07734021545826286
holdout_2025,3456,APH,true,250,0.032,0.009204819277108435,0.08459029601081901
holdout_2025,3456,ARE,false,250,0.0,0.0,0.06791283558758682
holdout_2025,3456,ARE,true,250,0.032,0.012208835341365461,0.076278342790096
holdout_2025,3456,ATO,false,250,0.0,0.0,0.07913054185835952
holdout_2025,3456,ATO,true,250,0.02,0.004642570281124498,0.08331729568364175
holdout_2025,3456,AVB,false,250,0.0,0.0,0.07254925512282182
holdout_2025,3456,AVB,true,250,0.048,0.016433734939759033,0.08334059370201077
holdout_2025,3456,AVGO,false,250,0.0,0.0,0.07073361220916552
holdout_2025,3456,AVGO,true,250,0.028,0.007967871485943774,0.07663624399005
holdout_2025,3456,AVY,false,250,0.0,0.0,0.07079936882661603
holdout_2025,3456,AVY,true,250,0.04,0.01076305220883534,0.07719985743918598
holdout_2025,3456,AWK,false,250,0.0,0.0,0.0723945205958873
holdout_2025,3456,AWK,true,250,0.04,0.013590361445783135,0.0800878482659747
holdout_2025,3456,AXP,false,250,0.0,0.0,0.08152945740756325
holdout_2025,3456,AXP,true,250,0.028,0.00891566265060241,0.0856126309661694
holdout_2025,3456,AZO,false,250,0.0,0.0,0.06425270708324309
holdout_2025,3456,AZO,true,250,0.016,0.0048192771084337345,0.0665695866247149
holdout_2025,3456,BA,false,250,0.0,0.0,0.0865817447734753
holdout_2025,3456,BA,true,250,0.028,0.009943775100401607,0.0919691616879152
holdout_2025,3456,BAC,false,250,0.0,0.0,0.09007646393689492
holdout_2025,3456,BAC,true,250,0.02,0.007325301204819277,0.0941504027253338
holdout_2025,3456,BAX,false,250,0.0,0.0,0.05403312318668895
holdout_2025,3456,BAX,true,250,0.012,0.003887550200803213,0.05652644028806866
holdout_2025,3456,BBY,false,250,0.0,0.0,0.07054409046824603
holdout_2025,3456,BBY,true,250,0.028,0.006763052208835341,0.0758787362692755
holdout_2025,3456,BDX,false,250,0.0,0.0,0.06400815369479057
holdout_2025,3456,BDX,true,250,0.012,0.0030843373493975907,0.06599089759876801
holdout_2025,3456,BEN,false,250,0.0,0.0,0.06542745457631868
holdout_2025,3456,BEN,true,250,0.024,0.00576706827309237,0.07165609986028133
holdout_2025,3456,BF.B,false,250,0.0,0.0,0.05959931207743908
holdout_2025,3456,BF.B,true,250,0.012,0.003646586345381526,0.06099035675270767
holdout_2025,3456,BIO,false,250,0.0,0.0,0.0707086333948624
holdout_2025,3456,BIO,true,250,0.016,0.004401606425702812,0.07262680162692055
holdout_2025,3456,BK,false,250,0.0,0.0,0.0741952688093671
holdout_2025,3456,BK,true,250,0.012,0.004562248995983936,0.07808468509262212
holdout_2025,3456,BLK,false,250,0.0,0.0,0.0767487789027757
holdout_2025,3456,BLK,true,250,0.024,0.0076787148594377515,0.08058650450148616
holdout_2025,3456,BMY,false,250,0.0,0.0,0.06622789666174755
holdout_2025,3456,BMY,true,250,0.02,0.004514056224899598,0.06751202071520218
holdout_2025,3456,BR,false,250,0.0,0.0,0.0722741675142643
holdout_2025,3456,BR,true,250,0.024,0.008160642570281124,0.07880167296891369
holdout_2025,3456,BRK.B,false,250,0.0,0.0,0.07752301103837221
holdout_2025,3456,BRK.B,true,250,0.032,0.010554216867469879,0.08172922693106764
holdout_2025,3456,BRO,false,250,0.0,0.0,0.0674681757893093
holdout_2025,3456,BRO,true,250,0.024,0.008289156626506025,0.07720585944328544
holdout_2025,3456,BSX,false,250,0.0,0.0,0.07327468951571404
holdout_2025,3456,BSX,true,250,0.024,0.008208835341365463,0.07877456852326921
holdout_2025,3456,BWA,false,250,0.0,0.0,0.07761487370799154
holdout_2025,3456,BWA,true,250,0.02,0.006200803212851404,0.08073896950170431
holdout_2025,3456,BXP,false,250,0.0,0.0,0.07096987619238015
holdout_2025,3456,BXP,true,250,0.032,0.007100401606425704,0.07703374566342845
holdout_2025,3456,C,false,250,0.0,0.0,0.08056476487547969
holdout_2025,3456,C,true,250,0.024,0.005895582329317269,0.08365623554392101
holdout_2025,3456,CAG,false,250,0.0,0.0,0.07490524013880505
holdout_2025,3456,CAG,true,250,0.012,0.004096385542168675,0.07571182358277415
holdout_2025,3456,CAH,false,250,0.0,0.0,0.06656567564287028
holdout_2025,3456,CAH,true,250,0.036,0.01100401606425703,0.07336929368962168
holdout_2025,3456,CAT,false,250,0.0,0.0,0.0677288299590375
holdout_2025,3456,CAT,true,250,0.024,0.007951807228915662,0.07455507962126313
holdout_2025,3456,CB,false,250,0.0,0.0,0.06260804479841849
holdout_2025,3456,CB,true,250,0.02,0.005542168674698796,0.06577917933639452
holdout_2025,3456,CBOE,false,250,0.0,0.0,0.07118946783701915
holdout_2025,3456,CBOE,true,250,0.008,0.0024738955823293174,0.07321141430404253
holdout_2025,3456,CCI,false,250,0.0,0.0,0.07281778220409439
holdout_2025,3456,CCI,true,250,0.032,0.010200803212851406,0.08012025793358657
holdout_2025,3456,CCL,false,250,0.0,0.0,0.07741422197608509
holdout_2025,3456,CCL,true,250,0.012,0.003550200803212851,0.07871977881306276
holdout_2025,3456,CDNS,false,250,0.0,0.0,0.06384794595295304
holdout_2025,3456,CDNS,true,250,0.016,0.005397590361445783,0.06800209461530399
holdout_2025,3456,CDW,false,250,0.0,0.0,0.06225942279665355
holdout_2025,3456,CDW,true,250,0.016,0.004176706827309237,0.06591130940751114
holdout_2025,3456,CE,false,250,0.0,0.0,0.06423469910886993
holdout_2025,3456,CE,true,250,0.02,0.005333333333333333,0.06846661510552697
holdout_2025,3456,CF,false,250,0.0,0.0,0.06389047017563972
holdout_2025,3456,CF,true,250,0.028,0.009188755020080323,0.07244752097817539
holdout_2025,3456,CHD,false,250,0.0,0.0,0.06453348067478899
holdout_2025,3456,CHD,true,250,0.02,0.006843373493975903,0.06523158156634344
holdout_2025,3456,CHRW,false,250,0.0,0.0,0.051727869674696295
holdout_2025,3456,CHRW,true,250,0.04,0.010152610441767069,0.060751988798342066
holdout_2025,3456,CHTR,false,250,0.0,0.0,0.062333241811624945
holdout_2025,3456,CHTR,true,250,0.02,0.006265060240963856,0.06665072300249089
holdout_2025,3456,CI,false,250,0.0,0.0,0.06124981841619443
holdout_2025,3456,CI,true,250,0.012,0.004048192771084338,0.06442723518214519
holdout_2025,3456,CINF,false,250,0.0,0.0,0.06927449808000884
holdout_2025,3456,CINF,true,250,0.024,0.007212851405622491,0.0743792681279159
holdout_2025,3456,CL,false,250,0.0,0.0,0.07659200940745908
holdout_2025,3456,CL,true,250,0.02,0.004706827309236948,0.07884597211686105
holdout_2025,3456,CLX,false,250,0.0,0.0,0.05881254004689358
holdout_2025,3456,CLX,true,250,0.028,0.007566265060240965,0.06631967387386305
holdout_2025,3456,CMA,false,250,0.0,0.0,0.07250868898847358
holdout_2025,3456,CMA,true,250,0.02,0.006763052208835342,0.0792065183506884
holdout_2025,3456,CMCSA,false,250,0.0,0.0,0.06278890563397765
holdout_2025,3456,CMCSA,true,250,0.02,0.006216867469879518,0.06766365639042428
holdout_2025,3456,CME,false,250,0.0,0.0,0.07696556630080252
holdout_2025,3456,CME,true,250,0.028,0.008353413654618475,0.08174480775292957
holdout_2025,3456,CMG,false,250,0.0,0.0,0.061568015450084564
holdout_2025,3456,CMG,true,250,0.024,0.008289156626506025,0.06676334457560423
holdout_2025,3456,CMI,false,250,0.0,0.0,0.06801348912438746
holdout_2025,3456,CMI,true,250,0.044,0.013477911646586346,0.07816621928275282
holdout_2025,3456,CMS,false,250,0.0,0.0,0.0753369485202797
holdout_2025,3456,CMS,true,250,0.028,0.007244979919678715,0.07947414654754194
holdout_2025,3456,CNC,false,250,0.0,0.0,0.05835162579991782
holdout_2025,3456,CNC,true,250,0.02,0.006441767068273092,0.06334993422642164
holdout_2025,3456,CNP,false,250,0.0,0.0,0.07023655499606743
holdout_2025,3456,CNP,true,250,0.028,0.007389558232931727,0.07516294006288911
holdout_2025,3456,COF,false,250,0.0,0.0,0.09461463154133011
holdout_2025,3456,COF,true,250,0.028,0.007004016064257029,0.09897218945671539
holdout_2025,3456,COO,false,250,0.0,0.0,0.06408325855613135
holdout_2025,3456,COO,true,250,0.016,0.004610441767068273,0.06585313717410672
holdout_2025,3456,COP,false,250,0.0,0.0,0.07231322818795102
holdout_2025,3456,COP,true,250,0.016,0.006955823293172691,0.07720035585185482
holdout_2025,3456,COST,false,250,0.0,0.0,0.08020567195403093
holdout_2025,3456,COST,true,250,0.02,0.0059116465863453815,0.084133723055058
holdout_2025,3456,CPB,false,250,0.0,0.0,0.07444497469674104
holdout_2025,3456,CPB,true,250,0.012,0.002024096385542169,0.07567514208038119
holdout_2025,3456,CPRT,false,250,0.0,0.0,0.06263030130197172
holdout_2025,3456,CPRT,true,250,0.028,0.0078714859437751,0.06803969647455434
holdout_2025,3456,CRL,false,250,0.0,0.0,0.06911851608058017
holdout_2025,3456,CRL,true,250,0.024,0.007742971887550201,0.0740649127853812
holdout_2025,3456,CRM,false,250,0.0,0.0,0.05834670077698064
holdout_2025,3456,CRM,true,250,0.028,0.007212851405622489,0.06428770477528928
holdout_2025,3456,CSCO,false,250,0.0,0.0,0.06631354280614876
holdout_2025,3456,CSCO,true,250,0.036,0.011566265060240964,0.07252924796245773
holdout_2025,3456,CSX,false,250,0.0,0.0,0.0715334992052363
holdout_2025,3456,CSX,true,250,0.024,0.007004016064257029,0.07610814393399727
holdout_2025,3456,CTAS,false,250,0.0,0.0,0.09005993897827759
holdout_2025,3456,CTAS,true,250,0.032,0.009124497991967871,0.09539646308221114
holdout_2025,3456,CTSH,false,250,0.0,0.0,0.05743807088050873
holdout_2025,3456,CTSH,true,250,0.028,0.009220883534136547,0.0609343936729519
holdout_2025,3456,CVS,false,250,0.0,0.0,0.06419298442545278
holdout_2025,3456,CVS,true,250,0.032,0.006425702811244979,0.06937987412998708
holdout_2025,3456,CVX,false,250,0.0,0.0,0.0702770336590204
holdout_2025,3456,CVX,true,250,0.028,0.009751004016064258,0.07440665140735349
holdout_2025,3456,CZR,false,250,0.0,0.0,0.06732099519344968
holdout_2025,3456,CZR,true,250,0.008,0.0025220883534136547,0.06892910234170671
holdout_2025,3456,D,false,250,0.0,0.0,0.07242149487012409
holdout_2025,3456,D,true,250,0.032,0.008481927710843374,0.07833437406992869
holdout_2025,3456,DAL,false,250,0.0,0.0,0.08230582042680185
holdout_2025,3456,DAL,true,250,0.024,0.007823293172690763,0.08554605501827425
holdout_2025,3456,DE,false,250,0.0,0.0,0.07177539651780762
holdout_2025,3456,DE,true,250,0.024,0.006682730923694779,0.07525998882010006
holdout_2025,3456,DG,false,250,0.0,0.0,0.05601809001624757
holdout_2025,3456,DG,true,250,0.02,0.004626506024096385,0.058579941244461774
holdout_2025,3456,DGX,false,250,0.0,0.0,0.06354566676998642
holdout_2025,3456,DGX,true,250,0.016,0.005831325301204819,0.06795340579329678
holdout_2025,3456,DHI,false,250,0.0,0.0,0.07585375125090965
holdout_2025,3456,DHI,true,250,0.016,0.005172690763052208,0.08124234028818571
holdout_2025,3456,DHR,false,250,0.0,0.0,0.07951062098133446
holdout_2025,3456,DHR,true,250,0.02,0.006104417670682731,0.08210808983306579
holdout_2025,3456,DIS,false,250,0.0,0.0,0.09893708362493635
holdout_2025,3456,DIS,true,250,0.012,0.0031646586345381524,0.10012911279531944
holdout_2025,3456,DLR,false,250,0.0,0.0,0.08226391891910066
holdout_2025,3456,DLR,true,250,0.012,0.004562248995983936,0.08510784823141436
holdout_2025,3456,DLTR,false,250,0.0,0.0,0.08693631084479658
holdout_2025,3456,DLTR,true,250,0.02,0.0055100401606425695,0.08794192690626224
holdout_2025,3456,DOV,false,250,0.0,0.0,0.07651417551448793
holdout_2025,3456,DOV,true,250,0.032,0.009172690763052209,0.08038583324341793
holdout_2025,3456,DPZ,false,250,0.0,0.0,0.07753298944295622
holdout_2025,3456,DPZ,true,250,0.016,0.005253012048192771,0.07859284792623553
holdout_2025,3456,DRI,false,250,0.0,0.0,0.07312011530094764
holdout_2025,3456,DRI,true,250,0.032,0.008835341365461847,0.07748707154055193
holdout_2025,3456,DTE,false,250,0.0,0.0,0.06829861004497267
holdout_2025,3456,DTE,true,250,0.02,0.004417670682730923,0.06968308394648318
holdout_2025,3456,DUK,false,250,0.0,0.0,0.08141686883433268
holdout_2025,3456,DUK,true,250,0.028,0.00910843373493976,0.08478868007516152
holdout_2025,3456,DVA,false,250,0.0,0.0,0.06685588541427596
holdout_2025,3456,DVA,true,250,0.02,0.00681124497991968,0.07369007720098344
holdout_2025,3456,DVN,false,250,0.0,0.0,0.07760171522310957
holdout_2025,3456,DVN,true,250,0.016,0.005879518072289156,0.08039303975779595
holdout_2025,3456,EA,false,250,0.0,0.0,0.06551588502991543
holdout_2025,3456,EA,true,250,0.012,0.003967871485943775,0.0678309184434124
holdout_2025,3456,EBAY,false,250,0.0,0.0,0.06019781714166756
holdout_2025,3456,EBAY,true,250,0.024,0.008096385542168674,0.06808024218589549
holdout_2025,3456,ECL,false,250,0.0,0.0,0.06459131389308866
holdout_2025,3456,ECL,true,250,0.016,0.004497991967871486,0.06652553174162484
holdout_2025,3456,ED,false,250,0.0,0.0,0.08455290031822767
holdout_2025,3456,ED,true,250,0.02,0.006329317269076306,0.08719223013617788
holdout_2025,3456,EFX,false,250,0.0,0.0,0.06905095887937099
holdout_2025,3456,EFX,true,250,0.02,0.007534136546184739,0.0726647314607751
holdout_2025,3456,EIX,false,250,0.0,0.0,0.08050753551568016
holdout_2025,3456,EIX,true,250,0.036,0.011228915662650604,0.08702591127714206
holdout_2025,3456,EL,false,250,0.0,0.0,0.06886927990495578
holdout_2025,3456,EL,true,250,0.012,0.0028112449799196785,0.06989412502027219
holdout_2025,3456,EMN,false,250,0.0,0.0,0.0699480119424108
holdout_2025,3456,EMN,true,250,0.02,0.0063614457831325305,0.07541891309267956
holdout_2025,3456,EMR,false,250,0.0,0.0,0.08072438925180299
holdout_2025,3456,EMR,true,250,0.016,0.005654618473895582,0.08433163687273292
holdout_2025,3456,ENPH,false,250,0.0,0.0,0.0724521708459231
holdout_2025,3456,ENPH,true,250,0.036,0.012208835341365461,0.07913075801410221
holdout_2025,3456,EOG,false,250,0.0,0.0,0.07569822714090058
holdout_2025,3456,EOG,true,250,0.028,0.005285140562248996,0.07745845233609418
holdout_2025,3456,EQIX,false,250,0.0,0.0,0.06592649331991006
holdout_2025,3456,EQIX,true,250,0.032,0.00897991967871486,0.07261489591365172
holdout_2025,3456,EQR,false,250,0.0,0.0,0.07287504066603157
holdout_2025,3456,EQR,true,250,0.016,0.005269076305220883,0.07695229182084959
holdout_2025,3456,ESS,false,250,0.0,0.0,0.06878314488045159
holdout_2025,3456,ESS,true,250,0.02,0.006650602409638553,0.075647188843706
holdout_2025,3456,ETN,false,250,0.0,0.0,0.07366315579455567
holdout_2025,3456,ETN,true,250,0.024,0.0075020080321285135,0.07650535735105639
holdout_2025,3456,ETR,false,250,0.0,0.0,0.0829637015611715
holdout_2025,3456,ETR,true,250,0.02,0.006136546184738956,0.08783003120344142
holdout_2025,3456,EW,false,250,0.0,0.0,0.06530663626911658
holdout_2025,3456,EW,true,250,0.028,0.010763052208835342,0.07114924283952286
holdout_2025,3456,EXC,false,250,0.0,0.0,0.06475972488718093
holdout_2025,3456,EXC,true,250,0.02,0.0054939759036144575,0.06809812281918441
holdout_2025,3456,EXPD,false,250,0.0,0.0,0.07546725576687253
holdout_2025,3456,EXPD,true,250,0.028,0.009590361445783131,0.08415335055413582
holdout_2025,3456,EXPE,false,250,0.0,0.0,0.0713385718449988
holdout_2025,3456,EXPE,true,250,0.036,0.010554216867469879,0.07619933168921907
holdout_2025,3456,EXR,false,250,0.0,0.0,0.06670585810926709
holdout_2025,3456,EXR,true,250,0.04,0.009847389558232932,0.0757941738116521
holdout_2025,3456,F,false,250,0.0,0.0,0.07444820891595452
holdout_2025,3456,F,true,250,0.032,0.009333333333333334,0.08132422889440269
holdout_2025,3456,FANG,false,250,0.0,0.0,0.08505446779317928
holdout_2025,3456,FANG,true,250,0.012,0.004289156626506024,0.08757657369474468
holdout_2025,3456,FAST,false,250,0.0,0.0,0.07562723681672653
holdout_2025,3456,FAST,true,250,0.008,0.0016224899598393577,0.0762079325419199
holdout_2025,3456,FCX,false,250,0.0,0.0,0.07365412036127
holdout_2025,3456,FCX,true,250,0.008,0.002859437751004016,0.0765553942038983
holdout_2025,3456,FDX,false,250,0.0,0.0,0.07535154904073618
holdout_2025,3456,FDX,true,250,0.024,0.008144578313253013,0.08108903373453631
holdout_2025,3456,FE,false,250,0.0,0.0,0.09609913756309726
holdout_2025,3456,FE,true,250,0.028,0.00865863453815261,0.09871464664616664
holdout_2025,3456,FFIV,false,250,0.0,0.0,0.06396517629620217
holdout_2025,3456,FFIV,true,250,0.028,0.007662650602409639,0.07093010161088227
holdout_2025,3456,FIS,false,250,0.0,0.0,0.06730874874991719
holdout_2025,3456,FIS,true,250,0.032,0.009799196787148596,0.0691160190658801
holdout_2025,3456,FITB,false,250,0.0,0.0,0.07857272825177544
holdout_2025,3456,FITB,true,250,0.02,0.006345381526104417,0.0822447055995186
holdout_2025,3456,FMC,false,250,0.0,0.0,0.057372007918842435
holdout_2025,3456,FMC,true,250,0.024,0.007630522088353413,0.06389104916923387
holdout_2025,3456,FOX,false,250,0.0,0.0,0.07872728893198967
holdout_2025,3456,FOX,true,250,0.012,0.004080321285140563,0.08021890409782248
holdout_2025,3456,FOXA,false,250,0.0,0.0,0.08198386845742553
holdout_2025,3456,FOXA,true,250,0.032,0.010907630522088351,0.08815806893676159
holdout_2025,3456,FRT,false,250,0.0,0.0,0.0750201881257599
holdout_2025,3456,FRT,true,250,0.028,0.0086425702811245,0.0783445691949548
holdout_2025,3456,FTNT,false,250,0.0,0.0,0.07028134557400535
holdout_2025,3456,FTNT,true,250,0.024,0.007325301204819276,0.07468980571816913
holdout_2025,3456,GD,false,250,0.0,0.0,0.0750301637910481
holdout_2025,3456,GD,true,250,0.004,0.001429718875502008,0.07649911510135315
holdout_2025,3456,GE,false,250,0.0,0.0,0.07454454872920625
holdout_2025,3456,GE,true,250,0.04,0.012819277108433736,0.08591450993424707
holdout_2025,3456,GILD,false,250,0.0,0.0,0.06293597311040973
holdout_2025,3456,GILD,true,250,0.028,0.006987951807228916,0.06935828709362139
holdout_2025,3456,GIS,false,250,0.0,0.0,0.08138933456264605
holdout_2025,3456,GIS,true,250,0.04,0.011373493975903613,0.0897254546069459
holdout_2025,3456,GLD,false,250,0.0,0.0,0.10155379585869566
holdout_2025,3456,GLD,true,250,0.02,0.0054618473895582335,0.10552870030354503
holdout_2025,3456,GLW,false,250,0.0,0.0,0.07015101356251975
holdout_2025,3456,GLW,true,250,0.024,0.006875502008032128,0.07392942696243875
holdout_2025,3456,GM,false,250,0.0,0.0,0.062066493511187884
holdout_2025,3456,GM,true,250,0.032,0.008112449799196788,0.06728751282192093
holdout_2025,3456,GNRC,false,250,0.0,0.0,0.06788738066953498
holdout_2025,3456,GNRC,true,250,0.016,0.0038554216867469878,0.06983020027325454
holdout_2025,3456,GOOG,false,250,0.0,0.0,0.07282184828453177
holdout_2025,3456,GOOG,true,250,0.024,0.0068273092369477905,0.07671610456432504
holdout_2025,3456,GPC,false,250,0.0,0.0,0.07346468453977985
holdout_2025,3456,GPC,true,250,0.016,0.004305220883534137,0.07689787560637194
holdout_2025,3456,GPN,false,250,0.0,0.0,0.07418535949897558
holdout_2025,3456,GPN,true,250,0.028,0.009397590361445782,0.08065160411931029
holdout_2025,3456,GRMN,false,250,0.0,0.0,0.06401623585904523
holdout_2025,3456,GRMN,true,250,0.016,0.006104417670682731,0.0668357032612263
holdout_2025,3456,GS,false,250,0.0,0.0,0.09195517317622655
holdout_2025,3456,GS,true,250,0.016,0.0048032128514056225,0.09441619524803568
holdout_2025,3456,GWW,false,250,0.0,0.0,0.059787899374618446
holdout_2025,3456,GWW,true,250,0.02,0.007196787148594376,0.06593608900842135
holdout_2025,3456,HAL,false,250,0.0,0.0,0.0669274153997124
holdout_2025,3456,HAL,true,250,0.016,0.005317269076305221,0.06825714239141857
holdout_2025,3456,HAS,false,250,0.0,0.0,0.07433867841795201
holdout_2025,3456,HAS,true,250,0.04,0.011325301204819276,0.08030648766025772
holdout_2025,3456,HBAN,false,250,0.0,0.0,0.07554453231241197
holdout_2025,3456,HBAN,true,250,0.04,0.009156626506024095,0.08119599574857608
holdout_2025,3456,HCA,false,250,0.0,0.0,0.06519181300113322
holdout_2025,3456,HCA,true,250,0.02,0.005413654618473896,0.0665478621610979
holdout_2025,3456,HD,false,250,0.0,0.0,0.07134956073564137
holdout_2025,3456,HD,true,250,0.02,0.006072289156626507,0.07402134751926084
holdout_2025,3456,HIG,false,250,0.0,0.0,0.06721975188251102
holdout_2025,3456,HIG,true,250,0.016,0.005092369477911647,0.06795835206634518
holdout_2025,3456,HII,false,250,0.0,0.0,0.06785431969155033
holdout_2025,3456,HII,true,250,0.012,0.004144578313253012,0.06800087772388824
holdout_2025,3456,HLT,false,250,0.0,0.0,0.09464644085418095
holdout_2025,3456,HLT,true,250,0.008,0.002923694779116466,0.09640772281108344
holdout_2025,3456,HOLX,false,250,0.0,0.0,0.08969313682224402
holdout_2025,3456,HOLX,true,250,0.032,0.011742971887550201,0.09439659908743439
holdout_2025,3456,HON,false,250,0.0,0.0,0.07633768598087465
holdout_2025,3456,HON,true,250,0.028,0.00897991967871486,0.0798509538873829
holdout_2025,3456,HPQ,false,250,0.0,0.0,0.07759162470378808
holdout_2025,3456,HPQ,true,250,0.024,0.007646586345381525,0.08136246948582841
holdout_2025,3456,HRL,false,250,0.0,0.0,0.061403802025769026
holdout_2025,3456,HRL,true,250,0.02,0.00563855421686747,0.06760791238350962
holdout_2025,3456,HSIC,false,250,0.0,0.0,0.06367992533658204
holdout_2025,3456,HSIC,true,250,0.028,0.010425702811244981,0.0716019222281765
holdout_2025,3456,HST,false,250,0.0,0.0,0.08023113581326327
holdout_2025,3456,HST,true,250,0.02,0.00721285140562249,0.08528575481424003
holdout_2025,3456,HSY,false,250,0.0,0.0,0.0729232691273014
holdout_2025,3456,HSY,true,250,0.028,0.0059116465863453815,0.07467578188539192
holdout_2025,3456,HUM,false,250,0.0,0.0,0.06513719466804901
